host_time,esp_timestamp,delta_us
1781851726522876,5505162,1781851721017714
1781851726533531,5515142,1781851721018389
1781851726543527,5525997,1781851721017530
1781851726552863,5535277,1781851721017586
1781851726563164,5545354,1781851721017810
1781851726571729,5555181,1781851721016548
1781851726583273,5565820,1781851721017453
1781851726596902,5578129,1781851721018773
1781851726603216,5585971,1781851721017245
1781851726611697,5595221,1781851721016476
1781851726622565,5605250,1781851721017315
1781851726631653,5615254,1781851721016399
1781851726642222,5625212,1781851721017010
1781851726651801,5635377,1781851721016424
1781851726665394,5645177,1781851721020217
1781851726673850,5655247,1781851721018603
1781851726682580,5665095,1781851721017485
1781851726687051,5665575,1781851721021476
1781851726692913,5676281,1781851721016632
1781851726702495,5685386,1781851721017109
1781851726712606,5695493,1781851721017113
1781851726721925,5705250,1781851721016675
1781851726732778,5715186,1781851721017592
1781851726741497,5725197,1781851721016300
1781851726752826,5735341,1781851721017485
1781851726766616,5745191,1781851721021425
1781851726772733,5755203,1781851721017530
1781851726782830,5765335,1781851721017495
1781851726792935,5775886,1781851721017049
1781851726802677,5785277,1781851721017400
1781851726806575,5785748,1781851721020827
1781851726812802,5795935,1781851721016867
1781851726822821,5805343,1781851721017478
1781851726831981,5815166,1781851721016815
1781851726841995,5825218,1781851721016777
1781851726852195,5835220,1781851721016975
1781851726862794,5845256,1781851721017538
1781851726872968,5855258,1781851721017710
1781851726882370,5865194,1781851721017176
1781851726892825,5875260,1781851721017565
1781851726905312,5887793,1781851721017519
1781851726912438,5895479,1781851721016959
1781851726922097,5905414,1781851721016683
1781851726933129,5915520,1781851721017609
1781851726938051,5915700,1781851721022351
1781851726944610,5927610,1781851721017000
1781851726952385,5935582,1781851721016803
1781851726961981,5945280,1781851721016701
1781851726972638,5955309,1781851721017329
1781851726982848,5965760,1781851721017088
1781851726992643,5975291,1781851721017352
1781851726997227,5975807,1781851721021420
1781851727005923,5989329,1781851721016594
1781851727011566,5995259,1781851721016307
1781851727026876,6006614,1781851721020262
1781851727033394,6006797,1781851721026597
1781851727039285,6019879,1781851721019406
1781851727045178,6025881,1781851721019297
1781851727055244,6035252,1781851721019992
1781851727061967,6045278,1781851721016689
1781851727072034,6055149,1781851721016885
1781851727081945,6065105,1781851721016840
1781851727095248,6075168,1781851721020080
1781851727101740,6075684,1781851721026056
1781851727107329,6086712,1781851721020617
1781851727114743,6095626,1781851721019117
1781851727123100,6105580,1781851721017520
1781851727132521,6115433,1781851721017088
1781851727142208,6125426,1781851721016782
1781851727152500,6135164,1781851721017336
1781851727161794,6145096,1781851721016698
1781851727171679,6155261,1781851721016418
1781851727184936,6165257,1781851721019679
1781851727191705,6175248,1781851721016457
1781851727205069,6185208,1781851721019861
1781851727215592,6195482,1781851721020110
1781851727225465,6205661,1781851721019804
1781851727235732,6215476,1781851721020256
1781851727245157,6225347,1781851721019810
1781851727255185,6235146,1781851721020039
1781851727264664,6245290,1781851721019374
1781851727272713,6255216,1781851721017497
1781851727276780,6255687,1781851721021093
1781851727283693,6266328,1781851721017365
1781851727294612,6275195,1781851721019417
1781851727311505,6285244,1781851721026261
1781851727316138,6297049,1781851721019089
1781851727323092,6305584,1781851721017508
1781851727335930,6316413,1781851721019517
1781851727343955,6325407,1781851721018548
1781851727354841,6335219,1781851721019622
1781851727364588,6345214,1781851721019374
1781851727371922,6355042,1781851721016880
1781851727382675,6365337,1781851721017338
1781851727394955,6375224,1781851721019731
1781851727404317,6385146,1781851721019171
1781851727417897,6397827,1781851721020070
1781851727425435,6405736,1781851721019699
1781851727432961,6413569,1781851721019392
1781851727435929,6413869,1781851721022060
1781851727441862,6424864,1781851721016998
1781851727451528,6434429,1781851721017099
1781851727460820,6441039,1781851721019781
1781851727466815,6447508,1781851721019307
1781851727472308,6455244,1781851721017064
1781851727482748,6465250,1781851721017498
1781851727492241,6475305,1781851721016936
1781851727505433,6485051,1781851721020382
1781851727515889,6495488,1781851721020401
1781851727524905,6505554,1781851721019351
1781851727536157,6516414,1781851721019743
1781851727542583,6525272,1781851721017311
1781851727554465,6535304,1781851721019161
1781851727564342,6545167,1781851721019175
1781851727574272,6555270,1781851721019002
1781851727584766,6565244,1781851721019522
1781851727593638,6575151,1781851721018487
1781851727603059,6585073,1781851721017986
1781851727614270,6595215,1781851721019055
1781851727621465,6595704,1781851721025761
1781851727626259,6606939,1781851721019320
1781851727632712,6615321,1781851721017391
1781851727642598,6625193,1781851721017405
1781851727652300,6635159,1781851721017141
1781851727662797,6645140,1781851721017657
1781851727672397,6655147,1781851721017250
1781851727681598,6665213,1781851721016385
1781851727692389,6675196,1781851721017193
1781851727701822,6685158,1781851721016664
1781851727712567,6695139,1781851721017428
1781851727722851,6706060,1781851721016791
1781851727733148,6715425,1781851721017723
1781851727744540,6725293,1781851721019247
1781851727754199,6735221,1781851721018978
1781851727764196,6745163,1781851721019033
1781851727774560,6755230,1781851721019330
1781851727784160,6765205,1781851721018955
1781851727794760,6775181,1781851721019579
1781851727801553,6775670,1781851721025883
1781851727806393,6786554,1781851721019839
1781851727813439,6795212,1781851721018227
1781851727824678,6808194,1781851721016484
1781851727832282,6815474,1781851721016808
1781851727841975,6825384,1781851721016591
1781851727853392,6836535,1781851721016857
1781851727862953,6846042,1781851721016911
1781851727872558,6855175,1781851721017383
1781851727882095,6865222,1781851721016873
1781851727892645,6875352,1781851721017293
1781851727902850,6885530,1781851721017320
1781851727908549,6885728,1781851721022821
1781851727915585,6886277,1781851721029308
1781851727918832,6902517,1781851721016315
1781851727930032,6912750,1781851721017282
1781851727936689,6919290,1781851721017399
1781851727942314,6925966,1781851721016348
1781851727952511,6935226,1781851721017285
1781851727962888,6945115,1781851721017773
1781851727972783,6955201,1781851721017582
1781851727982006,6965152,1781851721016854
1781851727992259,6975193,1781851721017066
1781851728001883,6985263,1781851721016620
1781851728011859,6995168,1781851721016691
1781851728022741,7005240,1781851721017501
1781851728033405,7015686,1781851721017719
1781851728045786,7025375,1781851721020411
1781851728063972,7047142,1781851721016830
1781851728070896,7053374,1781851721017522
1781851728076949,7060035,1781851721016914
1781851728083256,7066200,1781851721017056
1781851728092382,7075183,1781851721017199
1781851728102954,7085964,1781851721016990
1781851728112365,7095287,1781851721017078
1781851728122776,7105191,1781851721017585
1781851728132839,7115458,1781851721017381
1781851728142090,7125585,1781851721016505
1781851728151920,7135319,1781851721016601
1781851728167344,7150470,1781851721016874
1781851728173256,7156546,1781851721016710
1781851728182410,7165232,1781851721017178
1781851728192118,7175088,1781851721017030
1781851728202768,7185217,1781851721017551
1781851728211923,7195149,1781851721016774
1781851728222116,7205203,1781851721016913
1781851728235113,7217957,1781851721017156
1781851728242514,7225422,1781851721017092
1781851728252695,7235369,1781851721017326
1781851728262690,7245139,1781851721017551
1781851728274849,7255522,1781851721019327
1781851728282147,7265299,1781851721016848
1781851728292509,7275178,1781851721017331
1781851728302147,7285177,1781851721016970
1781851728314103,7295083,1781851721019020
1781851728322913,7305168,1781851721017745
1781851728331850,7315256,1781851721016594
1781851728342011,7325549,1781851721016462
1781851728352174,7335236,1781851721016938
1781851728362694,7345118,1781851721017576
1781851728372089,7355131,1781851721016958
1781851728381994,7365131,1781851721016863
1781851728395299,7375221,1781851721020078
1781851728404338,7385270,1781851721019068
1781851728412623,7395331,1781851721017292
1781851728422833,7405298,1781851721017535
1781851728431806,7415246,1781851721016560
1781851728442239,7425322,1781851721016917
1781851728452730,7435227,1781851721017503
1781851728463044,7445277,1781851721017767
1781851728477778,7460463,1781851721017315
1781851728483271,7460996,1781851721022275
1781851728486524,7461726,1781851721024798
1781851728502404,7485440,1781851721016964
1781851728509060,7491513,1781851721017547
1781851728548210,7527024,1781851721021186
1781851728562867,7542173,1781851721020694
1781851728566360,7548795,1781851721017565
1781851728574458,7557115,1781851721017343
1781851728580933,7563517,1781851721017416
1781851728587454,7569975,1781851721017479
1781851728591889,7570155,1781851721021734
1781851728598338,7580830,1781851721017508
1781851728604531,7587244,1781851721017287
1781851728610690,7593360,1781851721017330
1781851728616583,7599666,1781851721016917
1781851728637085,7619611,1781851721017474
1781851728646189,7629492,1781851721016697
1781851728658822,7641915,1781851721016907
1781851728665681,7648149,1781851721017532
1781851728671755,7654833,1781851721016922
1781851728689128,7671661,1781851721017467
1781851728695651,7678240,1781851721017411
1781851728709376,7691833,1781851721017543
1781851728715221,7698347,1781851721016874
1781851728729091,7712715,1781851721016376
1781851728735047,7718291,1781851721016756
1781851728751182,7733732,1781851721017450
1781851728757821,7740507,1781851721017314
1781851728763260,7746957,1781851721016303
1781851728810447,7792859,1781851721017588
1781851728816697,7799318,1781851721017379
1781851728822715,7805702,1781851721017013
1781851728828889,7811932,1781851721016957
1781851728835283,7818084,1781851721017199
1781851728857014,7839605,1781851721017409
1781851728865784,7846534,1781851721019250
1781851728879286,7858790,1781851721020496
1781851728882857,7865212,1781851721017645
1781851728889300,7872078,1781851721017222
1781851728908522,7888765,1781851721019757
1781851728911713,7894918,1781851721016795
1781851728917650,7900699,1781851721016951
1781851728925541,7909151,1781851721016390
1781851728935920,7918285,1781851721017635
1781851728939981,7918490,1781851721021491
1781851728946738,7930044,1781851721016694
1781851728956823,7940046,1781851721016777
1781851728963843,7946213,1781851721017630
1781851728973991,7956246,1781851721017745
1781851728979831,7963237,1781851721016594
1781851728988624,7971759,1781851721016865
1781851728994856,7977760,1781851721017096
1781851729005133,7988622,1781851721016511
1781851729011345,7994214,1781851721017131
1781851729017552,8000197,1781851721017355
1781851729025693,8008527,1781851721017166
1781851729031392,8014724,1781851721016668
1781851729042030,8023546,1781851721018484
1781851729046067,8029375,1781851721016692
1781851729054291,8037228,1781851721017063
1781851729061181,8043683,1781851721017498
1781851729066880,8050025,1781851721016855
1781851729072736,8055850,1781851721016886
1781851729079191,8061739,1781851721017452
1781851729084917,8068327,1781851721016590
1781851729092391,8075003,1781851721017388
1781851729102528,8085078,1781851721017450
1781851729111278,8094894,1781851721016384
1781851729121652,8104917,1781851721016735
1781851729132353,8114908,1781851721017445
1781851729141528,8125063,1781851721016465
1781851729151743,8135034,1781851721016709
1781851729161647,8145217,1781851721016430
1781851729171949,8155048,1781851721016901
1781851729183262,8165023,1781851721018239
1781851729194030,8174946,1781851721019084
1781851729204390,8184830,1781851721019560
1781851729213650,8195002,1781851721018648
1781851729224468,8205015,1781851721019453
1781851729234023,8215028,1781851721018995
1781851729244055,8225030,1781851721019025
1781851729254717,8234951,1781851721019766
1781851729268988,8249781,1781851721019207
1781851729274919,8256219,1781851721018700
1781851729284281,8265029,1781851721019252
1781851729293734,8275014,1781851721018720
1781851729303886,8285060,1781851721018826
1781851729313855,8295016,1781851721018839
1781851729324031,8305013,1781851721019018
1781851729334343,8314921,1781851721019422
1781851729344586,8324999,1781851721019587
1781851729353918,8335154,1781851721018764
1781851729361999,8345509,1781851721016490
1781851729371705,8355217,1781851721016488
1781851729382850,8365137,1781851721017713
1781851729392708,8375418,1781851721017290
1781851729404496,8385046,1781851721019450
1781851729415340,8395027,1781851721020313
1781851729425304,8405066,1781851721020238
1781851729434495,8415164,1781851721019331
1781851729444152,8424930,1781851721019222
1781851729459219,8435089,1781851721024130
1781851729462890,8446756,1781851721016134
1781851729471411,8455151,1781851721016260
1781851729481619,8465016,1781851721016603
1781851729497394,8474981,1781851721022413
1781851729502034,8484969,1781851721017065
1781851729512176,8494867,1781851721017309
1781851729522567,8505254,1781851721017313
1781851729532139,8515030,1781851721017109
1781851729544743,8525095,1781851721019648
1781851729553184,8535327,1781851721017857
1781851729573279,8553043,1781851721020236
1781851729579568,8559458,1781851721020110
1781851729586387,8566617,1781851721019770
1781851729594054,8576417,1781851721017637
1781851729604988,8585047,1781851721019941
1781851729615318,8594909,1781851721020409
1781851729622520,8605079,1781851721017441
1781851729631728,8615099,1781851721016629
1781851729641755,8625083,1781851721016672
1781851729654856,8635472,1781851721019384
1781851729664206,8645066,1781851721019140
1781851729674582,8655317,1781851721019265
1781851729682426,8665049,1781851721017377
1781851729692245,8674944,1781851721017301
1781851729702499,8684991,1781851721017508
1781851729714283,8697020,1781851721017263
1781851729722415,8705021,1781851721017394
1781851729736569,8716658,1781851721019911
1781851729742653,8724966,1781851721017687
1781851729751996,8734844,1781851721017152
1781851729762403,8744903,1781851721017500
1781851729775194,8755387,1781851721019807
1781851729784543,8765207,1781851721019336
1781851729794906,8775205,1781851721019701
1781851729804474,8785046,1781851721019428
1781851729815967,8796686,1781851721019281
1781851729828762,8805078,1781851721023684
1781851729835438,8815604,1781851721019834
1781851729842894,8825549,1781851721017345
1781851729861172,8844476,1781851721016696
1781851729875880,8858905,1781851721016975
1781851729889824,8873102,1781851721016722
1781851729898484,8880824,1781851721017660
1781851729911618,8894042,1781851721017576
1781851729917722,8900946,1781851721016776
1781851729929230,8909552,1781851721019678
1781851729935247,8909758,1781851721025489
1781851729940273,8910134,1781851721030139
1781851729943893,8910389,1781851721033504
1781851729949880,8932699,1781851721017181
1781851729955624,8938843,1781851721016781
1781851729962292,8944801,1781851721017491
1781851729982273,8962539,1781851721019734
1781851729984830,8962927,1781851721021903
1781851729991207,8973914,1781851721017293
1781851729997437,8980726,1781851721016711
1781851730005022,8987765,1781851721017257
1781851730010600,8994040,1781851721016560
1781851730016249,8999334,1781851721016915
1781851730022724,9005164,1781851721017560
1781851730028711,9011483,1781851721017228
1781851730034517,9017653,1781851721016864
1781851730041568,9025037,1781851721016531
1781851730055478,9035042,1781851721020436
1781851730062566,9044862,1781851721017704
1781851730072570,9055956,1781851721016614
1781851730090843,9067339,1781851721023504
1781851730095457,9078321,1781851721017136
1781851730101975,9085785,1781851721016190
1781851730124298,9106873,1781851721017425
1781851730132013,9114238,1781851721017775
1781851730137649,9120852,1781851721016797
1781851730147405,9127235,1781851721020170
1781851730151908,9134914,1781851721016994
1781851730161410,9144875,1781851721016535
1781851730172327,9154870,1781851721017457
1781851730182120,9165312,1781851721016808
1781851730191950,9175189,1781851721016761
1781851730201581,9184954,1781851721016627
1781851730212356,9194848,1781851721017508
1781851730222172,9204917,1781851721017255
1781851730231641,9215031,1781851721016610
1781851730242149,9225046,1781851721017103
1781851730254795,9235303,1781851721019492
1781851730262230,9244973,1781851721017257
1781851730272287,9254962,1781851721017325
1781851730283037,9265745,1781851721017292
1781851730292811,9276293,1781851721016518
1781851730301958,9285239,1781851721016719
1781851730314614,9295493,1781851721019121
1781851730324506,9305166,1781851721019340
1781851730334218,9314858,1781851721019360
1781851730344551,9325027,1781851721019524
1781851730357192,9334861,1781851721022331
1781851730361613,9345023,1781851721016590
1781851730372013,9354972,1781851721017041
1781851730409284,9391613,1781851721017671
1781851730415925,9398330,1781851721017595
1781851730441532,9425017,1781851721016515
1781851730457398,9440322,1781851721017076
1781851730463237,9446692,1781851721016545
1781851730471894,9454534,1781851721017360
1781851730477986,9460948,1781851721017038
1781851730487020,9469427,1781851721017593
1781851730508031,9490452,1781851721017579
1781851730514767,9497461,1781851721017306
1781851730524241,9507533,1781851721016708
1781851730536531,9519051,1781851721017480
1781851730543631,9526747,1781851721016884
1781851730558598,9541364,1781851721017234
1781851730564630,9547617,1781851721017013
1781851730574890,9557369,1781851721017521
1781851730581583,9564072,1781851721017511
1781851730596877,9579479,1781851721017398
1781851730601034,9580206,1781851721020828
1781851730624055,9607415,1781851721016640
1781851730657546,9640980,1781851721016566
1781851730672871,9655609,1781851721017262
1781851730678810,9661958,1781851721016852
1781851730685558,9668003,1781851721017555
1781851730712458,9694798,1781851721017660
1781851730718098,9701553,1781851721016545
1781851730743292,9726637,1781851721016655
1781851730749967,9732516,1781851721017451
1781851730778580,9758191,1781851721020389
1781851730783103,9764693,1781851721018410
1781851730804416,9787457,1781851721016959
1781851730819997,9802864,1781851721017133
1781851730827576,9809303,1781851721018273
1781851730832418,9814988,1781851721017430
1781851730838257,9821227,1781851721017030
1781851730843524,9827150,1781851721016374
1781851730850934,9834379,1781851721016555
1781851730863168,9845661,1781851721017507
1781851730877894,9861397,1781851721016497
1781851730883760,9867291,1781851721016469
1781851730907702,9891001,1781851721016701
1781851730923402,9905792,1781851721017610
1781851730929953,9912406,1781851721017547
1781851730943841,9926764,1781851721017077
1781851730952421,9932945,1781851721019476
1781851730958797,9939146,1781851721019651
1781851730962233,9945339,1781851721016894
1781851730972109,9954636,1781851721017473
1781851730977530,9961180,1781851721016350
1781851730983885,9966590,1781851721017295
1781851730988603,9967486,1781851721021117
1781851730994889,9977853,1781851721017036
1781851731003391,9986490,1781851721016901
1781851731012518,9995058,1781851721017460
1781851731025149,10008652,1781851721016497
1781851731031161,10014525,1781851721016636
1781851731038770,10021326,1781851721017444
1781851731045062,10027784,1781851721017278
1781851731050866,10034187,1781851721016679
1781851731058877,10041245,1781851721017632
1781851731063375,10041734,1781851721021641
1781851731070140,10052534,1781851721017606
1781851731075763,10059054,1781851721016709
1781851731081366,10064531,1781851721016835
1781851731090977,10073480,1781851721017497
1781851731096730,10079979,1781851721016751
1781851731109159,10089119,1781851721020040
1781851731116577,10096507,1781851721020070
1781851731121812,10102887,1781851721018925
1781851731126153,10108620,1781851721017533
1781851731132357,10114905,1781851721017452
1781851731136507,10115421,1781851721021086
1781851731143967,10127298,1781851721016669
1781851731150693,10134079,1781851721016614
1781851731156687,10139759,1781851721016928
1781851731162766,10145431,1781851721017335
1781851731171374,10153911,1781851721017463
1781851731178289,10161557,1781851721016732
1781851731184581,10167241,1781851721017340
1781851731189845,10173519,1781851721016326
1781851731196329,10178932,1781851721017397
1781851731204424,10187167,1781851721017257
1781851731216506,10199165,1781851721017341
1781851731222646,10206179,1781851721016467
1781851731228950,10211583,1781851721017367
1781851731234794,10218195,1781851721016599
1781851731242858,10225994,1781851721016864
1781851731249102,10232010,1781851721017092
1781851731255121,10238385,1781851721016736
1781851731261851,10244431,1781851721017420
1781851731265862,10244929,1781851721020933
1781851731272657,10255125,1781851721017532
1781851731278231,10261563,1781851721016668
1781851731286264,10269398,1781851721016866
1781851731292039,10275539,1781851721016500
1781851731297898,10281065,1781851721016833
1781851731306331,10289696,1781851721016635
1781851731313460,10296141,1781851721017319
1781851731319402,10302345,1781851721017057
1781851731325053,10308508,1781851721016545
1781851731331949,10315095,1781851721016854
1781851731341654,10324940,1781851721016714
1781851731352733,10335052,1781851721017681
1781851731362420,10344914,1781851721017506
1781851731374513,10354994,1781851721019519
1781851731384190,10365022,1781851721019168
1781851731394539,10374938,1781851721019601
1781851731406122,10384951,1781851721021171
1781851731415154,10395327,1781851721019827
1781851731420868,10395798,1781851721025070
1781851731425589,10406667,1781851721018922
1781851731435721,10416370,1781851721019351
1781851731443349,10425016,1781851721018333
1781851731454163,10435039,1781851721019124
1781851731470628,10453378,1781851721017250
1781851731476013,10453783,1781851721022230
1781851731481547,10453963,1781851721027584
1781851731484733,10454168,1781851721030565
1781851731490164,10454710,1781851721035454
1781851731495686,10479109,1781851721016577
1781851731501597,10485017,1781851721016580
1781851731514451,10496561,1781851721017890
1781851731525763,10509106,1781851721016657
1781851731544436,10527597,1781851721016839
1781851731550162,10533671,1781851721016491
1781851731557212,10539836,1781851721017376
1781851731563882,10546471,1781851721017411
1781851731575512,10558798,1781851721016714
1781851731590919,10573210,1781851721017709
1781851731596592,10580019,1781851721016573
1781851731619325,10601725,1781851721017600
1781851731625861,10608717,1781851721017144
1781851731630334,10609233,1781851721021101
1781851731636939,10619677,1781851721017262
1781851731643916,10627278,1781851721016638
1781851731653498,10636883,1781851721016615
1781851731659280,10642774,1781851721016506
1781851731665303,10648549,1781851721016754
1781851731676749,10660401,1781851721016348
1781851731682837,10666195,1781851721016642
1781851731691516,10674005,1781851721017511
1781851731698260,10680729,1781851721017531
1781851731704833,10688296,1781851721016537
1781851731710280,10693833,1781851721016447
1781851731716871,10699422,1781851721017449
1781851731724270,10707175,1781851721017095
1781851731731714,10715139,1781851721016575
1781851731742125,10724919,1781851721017206
1781851731751521,10734911,1781851721016610
1781851731762809,10745265,1781851721017544
1781851731772246,10754944,1781851721017302
1781851731776791,10755433,1781851721021358
