host_time,esp_timestamp,delta_us
1781851288255095,4355435,1781851283899660
1781851288264942,4365423,1781851283899519
1781851288275287,4375617,1781851283899670
1781851288285117,4385616,1781851283899501
1781851288294888,4395721,1781851283899167
1781851288305309,4405555,1781851283899754
1781851288317720,4418127,1781851283899593
1781851288325266,4425711,1781851283899555
1781851288335029,4435706,1781851283899323
1781851288345043,4445538,1781851283899505
1781851288354923,4455454,1781851283899469
1781851288365272,4465595,1781851283899677
1781851288375328,4475422,1781851283899906
1781851288384919,4485406,1781851283899513
1781851288395105,4495659,1781851283899446
1781851288405300,4505634,1781851283899666
1781851288415127,4515574,1781851283899553
1781851288428315,4525847,1781851283902468
1781851288435131,4535498,1781851283899633
1781851288447541,4545495,1781851283902046
1781851288454975,4555466,1781851283899509
1781851288464859,4565479,1781851283899380
1781851288475355,4575591,1781851283899764
1781851288484831,4585529,1781851283899302
1781851288495134,4595526,1781851283899608
1781851288504938,4605509,1781851283899429
1781851288515019,4615527,1781851283899492
1781851288525245,4625893,1781851283899352
1781851288535213,4635579,1781851283899634
1781851288545179,4645442,1781851283899737
1781851288554993,4655627,1781851283899366
1781851288565238,4665474,1781851283899764
1781851288575411,4675542,1781851283899869
1781851288584925,4685497,1781851283899428
1781851288595223,4695478,1781851283899745
1781851288608624,4709078,1781851283899546
1781851288615364,4715595,1781851283899769
1781851288626197,4726619,1781851283899578
1781851288635490,4735811,1781851283899679
1781851288644968,4745577,1781851283899391
1781851288655279,4755504,1781851283899775
1781851288665044,4765472,1781851283899572
1781851288674937,4775538,1781851283899399
1781851288685164,4785507,1781851283899657
1781851288695039,4795495,1781851283899544
1781851288705342,4805439,1781851283899903
1781851288715237,4815542,1781851283899695
1781851288727422,4827853,1781851283899569
1781851288735131,4835595,1781851283899536
1781851288745000,4845500,1781851283899500
1781851288755200,4855439,1781851283899761
1781851288764902,4865398,1781851283899504
1781851288774927,4875516,1781851283899411
1781851288785460,4885654,1781851283899806
1781851288794957,4895507,1781851283899450
1781851288804860,4905492,1781851283899368
1781851288814809,4915499,1781851283899310
1781851288828606,4928436,1781851283900170
1781851288835819,4935983,1781851283899836
1781851288845190,4945606,1781851283899584
1781851288855342,4955454,1781851283899888
1781851288867000,4965438,1781851283901562
1781851288877854,4975526,1781851283902328
1781851288888059,4985394,1781851283902665
1781851288897389,4995695,1781851283901694
1781851288907376,5005464,1781851283901912
1781851288914909,5015464,1781851283899445
1781851288925007,5025506,1781851283899501
1781851288935540,5035881,1781851283899659
1781851288944734,5045534,1781851283899200
1781851288954907,5055437,1781851283899470
1781851288965031,5065454,1781851283899577
1781851288974839,5075532,1781851283899307
1781851288985362,5085649,1781851283899713
1781851288994892,5095506,1781851283899386
1781851289005242,5105431,1781851283899811
1781851289014588,5115430,1781851283899158
1781851289025179,5125500,1781851283899679
1781851289035937,5136240,1781851283899697
1781851289045063,5145708,1781851283899355
1781851289057305,5155632,1781851283901673
1781851289067284,5165487,1781851283901797
1781851289077247,5175473,1781851283901774
1781851289087159,5185412,1781851283901747
1781851289096347,5195391,1781851283900956
1781851289104943,5205490,1781851283899453
1781851289115127,5215681,1781851283899446
1781851289124989,5225555,1781851283899434
1781851289137074,5237333,1781851283899741
1781851289145367,5245787,1781851283899580
1781851289155223,5255571,1781851283899652
1781851289165151,5265576,1781851283899575
1781851289175465,5275494,1781851283899971
1781851289185228,5285648,1781851283899580
1781851289195142,5295520,1781851283899622
1781851289205216,5305477,1781851283899739
1781851289214999,5315467,1781851283899532
1781851289225081,5325549,1781851283899532
1781851289238504,5338629,1781851283899875
1781851289245484,5345929,1781851283899555
1781851289255191,5355561,1781851283899630
1781851289265261,5365677,1781851283899584
1781851289275384,5375599,1781851283899785
1781851289285167,5385724,1781851283899443
1781851289295079,5395223,1781851283899856
1781851289304486,5405060,1781851283899426
1781851289314545,5415036,1781851283899509
1781851289324720,5425093,1781851283899627
1781851289334799,5435041,1781851283899758
1781851289344968,5445529,1781851283899439
1781851289354934,5455325,1781851283899609
1781851289364707,5465094,1781851283899613
1781851289374850,5475240,1781851283899610
1781851289384881,5485283,1781851283899598
1781851289394752,5495133,1781851283899619
1781851289407553,5505050,1781851283902503
1781851289414465,5515120,1781851283899345
1781851289424664,5525198,1781851283899466
1781851289434825,5535155,1781851283899670
1781851289445276,5545779,1781851283899497
1781851289454592,5555211,1781851283899381
1781851289464685,5565041,1781851283899644
1781851289477032,5575064,1781851283901968
1781851289485178,5585026,1781851283900152
1781851289494531,5595071,1781851283899460
1781851289504718,5605157,1781851283899561
1781851289516954,5615117,1781851283901837
1781851289524690,5625103,1781851283899587
1781851289534638,5635076,1781851283899562
1781851289545962,5646366,1781851283899596
1781851289554932,5655442,1781851283899490
1781851289567672,5665147,1781851283902525
1781851289576571,5674990,1781851283901581
1781851289586734,5685097,1781851283901637
1781851289596989,5695076,1781851283901913
1781851289607750,5705149,1781851283902601
1781851289615133,5715152,1781851283899981
1781851289626673,5725091,1781851283901582
1781851289634513,5735001,1781851283899512
1781851289648565,5747969,1781851283900596
1781851289655276,5755601,1781851283899675
1781851289667035,5765205,1781851283901830
1781851289676798,5775146,1781851283901652
1781851289686751,5785000,1781851283901751
1781851289698076,5795023,1781851283903053
1781851289706662,5805030,1781851283901632
1781851289716509,5815041,1781851283901468
1781851289727054,5825081,1781851283901973
1781851289736955,5835070,1781851283901885
1781851289744607,5845016,1781851283899591
1781851289754832,5855334,1781851283899498
1781851289764617,5865148,1781851283899469
1781851289774997,5875242,1781851283899755
1781851289784968,5885331,1781851283899637
1781851289794495,5895064,1781851283899431
1781851289806912,5905203,1781851283901709
1781851289816758,5915108,1781851283901650
1781851289826726,5925095,1781851283901631
1781851289837086,5935203,1781851283901883
1781851289852246,5945066,1781851283907180
1781851289857520,5955429,1781851283902091
1781851289867172,5965320,1781851283901852
1781851289876711,5975085,1781851283901626
1781851289887718,5985062,1781851283902656
1781851289894612,5995224,1781851283899388
1781851289904604,6005047,1781851283899557
1781851289914748,6015128,1781851283899620
1781851289924863,6025133,1781851283899730
1781851289934491,6034988,1781851283899503
1781851289944792,6045047,1781851283899745
1781851289957839,6056049,1781851283901790
1781851289967418,6065333,1781851283902085
1781851289974697,6075095,1781851283899602
1781851289986930,6085116,1781851283901814
1781851289997151,6095076,1781851283902075
1781851290004586,6105076,1781851283899510
1781851290015103,6115115,1781851283899988
1781851290024615,6125126,1781851283899489
1781851290034531,6135017,1781851283899514
1781851290044671,6145019,1781851283899652
1781851290058840,6159060,1781851283899780
1781851290064436,6165246,1781851283899190
1781851290074821,6175079,1781851283899742
1781851290084625,6185081,1781851283899544
1781851290094641,6195005,1781851283899636
1781851290106740,6204979,1781851283901761
1781851290116386,6215085,1781851283901301
1781851290126913,6225064,1781851283901849
1781851290134540,6235141,1781851283899399
1781851290145654,6246114,1781851283899540
1781851290161988,6262496,1781851283899492
1781851290169664,6269879,1781851283899785
1781851290175696,6276131,1781851283899565
1781851290184556,6285088,1781851283899468
1781851290194701,6295102,1781851283899599
1781851290206714,6305101,1781851283901613
1781851290216615,6314964,1781851283901651
1781851290227223,6325410,1781851283901813
1781851290238236,6336468,1781851283901768
1781851290244425,6336975,1781851283907450
1781851290248475,6348850,1781851283899625
1781851290254948,6355516,1781851283899432
1781851290265116,6365444,1781851283899672
1781851290274816,6375320,1781851283899496
1781851290287633,6385242,1781851283902391
1781851290296881,6395114,1781851283901767
1781851290306638,6405061,1781851283901577
1781851290317102,6415270,1781851283901832
1781851290326938,6425275,1781851283901663
1781851290336987,6435138,1781851283901849
1781851290346915,6445173,1781851283901742
1781851290356840,6455278,1781851283901562
1781851290364913,6465668,1781851283899245
1781851290377136,6475433,1781851283901703
1781851290386879,6485309,1781851283901570
1781851290394514,6495181,1781851283899333
1781851290404448,6504996,1781851283899452
1781851290414857,6515056,1781851283899801
1781851290424534,6524953,1781851283899581
1781851290434915,6535331,1781851283899584
1781851290445238,6545291,1781851283899947
1781851290454797,6555331,1781851283899466
1781851290470169,6568321,1781851283901848
1781851290481801,6575385,1781851283906416
1781851290488710,6585102,1781851283903608
1781851290494534,6595044,1781851283899490
1781851290504903,6605037,1781851283899866
1781851290515063,6615220,1781851283899843
1781851290524874,6625152,1781851283899722
1781851290534816,6635133,1781851283899683
1781851290544445,6645038,1781851283899407
1781851290554984,6655141,1781851283899843
1781851290565054,6665175,1781851283899879
1781851290574828,6675322,1781851283899506
1781851290587728,6685761,1781851283901967
1781851290596679,6695063,1781851283901616
1781851290606954,6705160,1781851283901794
1781851290616908,6715120,1781851283901788
1781851290624367,6725002,1781851283899365
1781851290634772,6735119,1781851283899653
1781851290645165,6745278,1781851283899887
1781851290654831,6755340,1781851283899491
1781851290664417,6765050,1781851283899367
1781851290674790,6775458,1781851283899332
1781851290692055,6785108,1781851283906947
1781851290697378,6795140,1781851283902238
1781851290704564,6805125,1781851283899439
1781851290714696,6815117,1781851283899579
1781851290724549,6825026,1781851283899523
1781851290734486,6835026,1781851283899460
1781851290744969,6845043,1781851283899926
1781851290754568,6855009,1781851283899559
1781851290765129,6865038,1781851283900091
1781851290769571,6865218,1781851283904353
1781851290776307,6876715,1781851283899592
1781851290784956,6885415,1781851283899541
1781851290794623,6895262,1781851283899361
1781851290804526,6905091,1781851283899435
1781851290814519,6915093,1781851283899426
1781851290825090,6925266,1781851283899824
1781851290834779,6935124,1781851283899655
1781851290846710,6946617,1781851283900093
1781851290851299,6947166,1781851283904133
1781851290857506,6958329,1781851283899177
1781851290865237,6965368,1781851283899869
1781851290877744,6977845,1781851283899899
1781851290884868,6985232,1781851283899636
1781851290895013,6995196,1781851283899817
1781851290904947,7005069,1781851283899878
1781851290915088,7015153,1781851283899935
1781851290924375,7025070,1781851283899305
1781851290934593,7035065,1781851283899528
1781851290952360,7050511,1781851283901849
1781851290961771,7059869,1781851283901902
1781851290965509,7066013,1781851283899496
1781851290974890,7075205,1781851283899685
1781851290984879,7085412,1781851283899467
1781851290995341,7095676,1781851283899665
1781851291004706,7105133,1781851283899573
1781851291014404,7114996,1781851283899408
1781851291024681,7125151,1781851283899530
1781851291034960,7135135,1781851283899825
1781851291046668,7144962,1781851283901706
1781851291057330,7155022,1781851283902308
1781851291066944,7165072,1781851283901872
1781851291077479,7175066,1781851283902413
1781851291090670,7185305,1781851283905365
1781851291094849,7195123,1781851283899726
1781851291104592,7205247,1781851283899345
1781851291114413,7215127,1781851283899286
1781851291125052,7225510,1781851283899542
1781851291135307,7235313,1781851283899994
1781851291145038,7245250,1781851283899788
1781851291154783,7255203,1781851283899580
1781851291164663,7265109,1781851283899554
1781851291174723,7275030,1781851283899693
1781851291185140,7285186,1781851283899954
1781851291195286,7295396,1781851283899890
1781851291204965,7305170,1781851283899795
1781851291214654,7315073,1781851283899581
1781851291225222,7325232,1781851283899990
1781851291234749,7335184,1781851283899565
1781851291244992,7345143,1781851283899849
1781851291254976,7355061,1781851283899915
1781851291264707,7365094,1781851283899613
1781851291274706,7375129,1781851283899577
1781851291287137,7387632,1781851283899505
1781851291295221,7395447,1781851283899774
1781851291304667,7405056,1781851283899611
1781851291314803,7414851,1781851283899952
1781851291324440,7425009,1781851283899431
1781851291334888,7434975,1781851283899913
1781851291344507,7444926,1781851283899581
1781851291354535,7454905,1781851283899630
1781851291364901,7465118,1781851283899783
1781851291374267,7474946,1781851283899321
1781851291384709,7484894,1781851283899815
1781851291395005,7495289,1781851283899716
1781851291404937,7505079,1781851283899858
1781851291414315,7514830,1781851283899485
1781851291424449,7524871,1781851283899578
1781851291434708,7534806,1781851283899902
1781851291444319,7544882,1781851283899437
1781851291454235,7554909,1781851283899326
1781851291464590,7565117,1781851283899473
1781851291476009,7576588,1781851283899421
1781851291484643,7584929,1781851283899714
1781851291494832,7595180,1781851283899652
1781851291504113,7604886,1781851283899227
1781851291514477,7614842,1781851283899635
1781851291524290,7624876,1781851283899414
1781851291535183,7635687,1781851283899496
1781851291544329,7644998,1781851283899331
1781851291554495,7654979,1781851283899516
1781851291564755,7664897,1781851283899858
1781851291575282,7674956,1781851283900326
1781851291584184,7684833,1781851283899351
1781851291595022,7695552,1781851283899470
1781851291604619,7705119,1781851283899500
1781851291614570,7714935,1781851283899635
1781851291624668,7724888,1781851283899780
1781851291634572,7734814,1781851283899758
1781851291644349,7744837,1781851283899512
1781851291654130,7754912,1781851283899218
1781851291664592,7764943,1781851283899649
1781851291676648,7775022,1781851283901626
1781851291687113,7784931,1781851283902182
1781851291696077,7796694,1781851283899383
1781851291704821,7805074,1781851283899747
1781851291714462,7814987,1781851283899475
1781851291724808,7824890,1781851283899918
1781851291734245,7834802,1781851283899443
1781851291744272,7844772,1781851283899500
1781851291754456,7854889,1781851283899567
1781851291764501,7864759,1781851283899742
1781851291774664,7874855,1781851283899809
1781851291784504,7884886,1781851283899618
1781851291799134,7898332,1781851283900802
1781851291805213,7905520,1781851283899693
1781851291814905,7915055,1781851283899850
1781851291824625,7924850,1781851283899775
1781851291834819,7934872,1781851283899947
1781851291844405,7944976,1781851283899429
1781851291854198,7954857,1781851283899341
1781851291865365,7965167,1781851283900198
1781851291874186,7974804,1781851283899382
1781851291884415,7984910,1781851283899505
1781851291894894,7995024,1781851283899870
1781851291904637,8005176,1781851283899461
1781851291914546,8014979,1781851283899567
1781851291924675,8024933,1781851283899742
1781851291934570,8034911,1781851283899659
1781851291944313,8044981,1781851283899332
1781851291954528,8054870,1781851283899658
1781851291964559,8064800,1781851283899759
1781851291975715,8075662,1781851283900053
1781851291984534,8084854,1781851283899680
1781851291994150,8094789,1781851283899361
1781851292004698,8105444,1781851283899254
1781851292014530,8115094,1781851283899436
1781851292024327,8124856,1781851283899471
1781851292034606,8134880,1781851283899726
1781851292044630,8144950,1781851283899680
1781851292054446,8154918,1781851283899528
1781851292064418,8164925,1781851283899493
1781851292074528,8174764,1781851283899764
1781851292084466,8184868,1781851283899598
1781851292095346,8195550,1781851283899796
1781851292106041,8206242,1781851283899799
1781851292114885,8215178,1781851283899707
1781851292124729,8225013,1781851283899716
1781851292134706,8234825,1781851283899881
1781851292144421,8244890,1781851283899531
1781851292154454,8255029,1781851283899425
1781851292165033,8265081,1781851283899952
1781851292170570,8269832,1781851283900738
1781851292174581,8270012,1781851283904569
1781851292180556,8280907,1781851283899649
1781851292186461,8286737,1781851283899724
1781851292194252,8294765,1781851283899487
1781851292208710,8307737,1781851283900973
1781851292214663,8315092,1781851283899571
1781851292225235,8325018,1781851283900217
1781851292234184,8334860,1781851283899324
1781851292244474,8344912,1781851283899562
1781851292255140,8355690,1781851283899450
1781851292264881,8364894,1781851283899987
1781851292274725,8374799,1781851283899926
1781851292284595,8384951,1781851283899644
1781851292294353,8394862,1781851283899491
1781851292305589,8404763,1781851283900826
1781851292314734,8415214,1781851283899520
1781851292324661,8425103,1781851283899558
1781851292334632,8434893,1781851283899739
1781851292344541,8444846,1781851283899695
1781851292354204,8454817,1781851283899387
1781851292364262,8464965,1781851283899297
1781851292374456,8474976,1781851283899480
1781851292384327,8484854,1781851283899473
1781851292394663,8494912,1781851283899751
1781851292404631,8504955,1781851283899676
1781851292415992,8516290,1781851283899702
1781851292424717,8524968,1781851283899749
1781851292434505,8534758,1781851283899747
1781851292444651,8544900,1781851283899751
1781851292454783,8554837,1781851283899946
1781851292464613,8564833,1781851283899780
1781851292475372,8574958,1781851283900414
1781851292484311,8584846,1781851283899465
1781851292494256,8594773,1781851283899483
1781851292504236,8604817,1781851283899419
1781851292515642,8616031,1781851283899611
1781851292524699,8625036,1781851283899663
1781851292534463,8634978,1781851283899485
1781851292544578,8644853,1781851283899725
1781851292554659,8654932,1781851283899727
1781851292564231,8664816,1781851283899415
1781851292574415,8674871,1781851283899544
1781851292584810,8685009,1781851283899801
1781851292594292,8694836,1781851283899456
1781851292604524,8704858,1781851283899666
1781851292618050,8717539,1781851283900511
1781851292626798,8725000,1781851283901798
1781851292638062,8734914,1781851283903148
1781851292646394,8744897,1781851283901497
1781851292655823,8755091,1781851283900732
1781851292664438,8764930,1781851283899508
1781851292676800,8774940,1781851283901860
1781851292686758,8784777,1781851283901981
1781851292696472,8794838,1781851283901634
1781851292704184,8804756,1781851283899428
1781851292714722,8815041,1781851283899681
1781851292724641,8825121,1781851283899520
1781851292734658,8834889,1781851283899769
1781851292744037,8844755,1781851283899282
1781851292754240,8854923,1781851283899317
1781851292764429,8864852,1781851283899577
1781851292774560,8875031,1781851283899529
1781851292784041,8884892,1781851283899149
1781851292794134,8894848,1781851283899286
1781851292804237,8904892,1781851283899345
1781851292814245,8914916,1781851283899329
1781851292825015,8925310,1781851283899705
1781851292838500,8934922,1781851283903578
1781851292844825,8944873,1781851283899952
1781851292855050,8955144,1781851283899906
1781851292867018,8966942,1781851283900076
1781851292879506,8979096,1781851283900410
1781851292883488,8979612,1781851283903876
1781851292889621,8990141,1781851283899480
1781851292895678,8996237,1781851283899441
1781851292905820,9006514,1781851283899306
1781851292914619,9014905,1781851283899714
1781851292932736,9033339,1781851283899397
1781851292939037,9039566,1781851283899471
1781851292944977,9045397,1781851283899580
1781851292965001,9065450,1781851283899551
1781851292970869,9071348,1781851283899521
1781851292976671,9077010,1781851283899661
1781851292984408,9084861,1781851283899547
1781851292994511,9094854,1781851283899657
1781851293004575,9104788,1781851283899787
1781851293014291,9114697,1781851283899594
1781851293027844,9128332,1781851283899512
1781851293037614,9137987,1781851283899627
1781851293045070,9145116,1781851283899954
1781851293054092,9154793,1781851283899299
1781851293064263,9164969,1781851283899294
1781851293074476,9174828,1781851283899648
1781851293084162,9184866,1781851283899296
1781851293094249,9194769,1781851283899480
1781851293104428,9204878,1781851283899550
1781851293114523,9214930,1781851283899593
1781851293130909,9225261,1781851283905648
1781851293134836,9235494,1781851283899342
1781851293144472,9245179,1781851283899293
1781851293154346,9255000,1781851283899346
1781851293164573,9264922,1781851283899651
1781851293174585,9274902,1781851283899683
1781851293184258,9284778,1781851283899480
1781851293194485,9294850,1781851283899635
1781851293204391,9304903,1781851283899488
1781851293214412,9314821,1781851283899591
1781851293231942,9331960,1781851283899982
1781851293239061,9339858,1781851283899203
1781851293245092,9345729,1781851283899363
1781851293254424,9354987,1781851283899437
1781851293264225,9364971,1781851283899254
1781851293274411,9374854,1781851283899557
1781851293284219,9385005,1781851283899214
1781851293294176,9394819,1781851283899357
1781851293304257,9404980,1781851283899277
1781851293314476,9414905,1781851283899571
1781851293325051,9424882,1781851283900169
1781851293334467,9435064,1781851283899403
1781851293344906,9445145,1781851283899761
1781851293354969,9454852,1781851283900117
1781851293364186,9464748,1781851283899438
1781851293374413,9474936,1781851283899477
1781851293384294,9484895,1781851283899399
1781851293394568,9494896,1781851283899672
1781851293404269,9504790,1781851283899479
1781851293414597,9514972,1781851283899625
1781851293424406,9524811,1781851283899595
1781851293437500,9537648,1781851283899852
1781851293444692,9545025,1781851283899667
1781851293454586,9554834,1781851283899752
1781851293464615,9564874,1781851283899741
1781851293474114,9574740,1781851283899374
1781851293484389,9584773,1781851283899616
1781851293494591,9594717,1781851283899874
1781851293504531,9604815,1781851283899716
1781851293514122,9614888,1781851283899234
1781851293524827,9624903,1781851283899924
1781851293534807,9635035,1781851283899772
1781851293544409,9645151,1781851283899258
1781851293554504,9655051,1781851283899453
1781851293564556,9664822,1781851283899734
1781851293574559,9674900,1781851283899659
1781851293584931,9684802,1781851283900129
1781851293594601,9694785,1781851283899816
1781851293604113,9704759,1781851283899354
1781851293614544,9714812,1781851283899732
1781851293624985,9724956,1781851283900029
1781851293634520,9734972,1781851283899548
1781851293644535,9745178,1781851283899357
1781851293654857,9755075,1781851283899782
1781851293664924,9765315,1781851283899609
1781851293674174,9774821,1781851283899353
1781851293689983,9784933,1781851283905050
1781851293693906,9794782,1781851283899124
1781851293704350,9804846,1781851283899504
1781851293714088,9814720,1781851283899368
1781851293724312,9824780,1781851283899532
1781851293734145,9834690,1781851283899455
1781851293744289,9844903,1781851283899386
1781851293754648,9855101,1781851283899547
1781851293764655,9864944,1781851283899711
1781851293774327,9874895,1781851283899432
1781851293784419,9884763,1781851283899656
1781851293794164,9894727,1781851283899437
1781851293804395,9904896,1781851283899499
1781851293814315,9914901,1781851283899414
1781851293826452,9924765,1781851283901687
1781851293836794,9934861,1781851283901933
1781851293849373,9947267,1781851283902106
1781851293856419,9955159,1781851283901260
1781851293864104,9964866,1781851283899238
1781851293874558,9974871,1781851283899687
1781851293884569,9984999,1781851283899570
1781851293894548,9994879,1781851283899669
1781851293904533,10004870,1781851283899663
1781851293914197,10014803,1781851283899394
1781851293924260,10024916,1781851283899344
1781851293934502,10034856,1781851283899646
1781851293944470,10044848,1781851283899622
1781851293954735,10055073,1781851283899662
1781851293964367,10064889,1781851283899478
1781851293979194,10079754,1781851283899440
1781851293986192,10086646,1781851283899546
1781851293995029,10095027,1781851283900002
1781851294004431,10104748,1781851283899683
1781851294014566,10114990,1781851283899576
1781851294024547,10124763,1781851283899784
1781851294034691,10134836,1781851283899855
1781851294044150,10144749,1781851283899401
1781851294054476,10155155,1781851283899321
1781851294064108,10164932,1781851283899176
1781851294074188,10174820,1781851283899368
1781851294084311,10184903,1781851283899408
1781851294094338,10194860,1781851283899478
1781851294104429,10204751,1781851283899678
1781851294114464,10214950,1781851283899514
1781851294124248,10224841,1781851283899407
1781851294134204,10234721,1781851283899483
1781851294144106,10244633,1781851283899473
1781851294154981,10255643,1781851283899338
1781851294164622,10264958,1781851283899664
1781851294174706,10274820,1781851283899886
1781851294184245,10284723,1781851283899522
1781851294194439,10294824,1781851283899615
1781851294205012,10304779,1781851283900233
1781851294208997,10305277,1781851283903720
1781851294214739,10315424,1781851283899315
1781851294224143,10324873,1781851283899270
1781851294234334,10334866,1781851283899468
1781851294244324,10344775,1781851283899549
1781851294256538,10356920,1781851283899618
1781851294264932,10365039,1781851283899893
1781851294274010,10374703,1781851283899307
1781851294284391,10384952,1781851283899439
1781851294294850,10394858,1781851283899992
1781851294304224,10404729,1781851283899495
1781851294314199,10414876,1781851283899323
1781851294324068,10424735,1781851283899333
1781851294334300,10434745,1781851283899555
1781851294344479,10444816,1781851283899663
1781851294354290,10454944,1781851283899346
1781851294364994,10465129,1781851283899865
1781851294374405,10474924,1781851283899481
1781851294384272,10484933,1781851283899339
1781851294394530,10494963,1781851283899567
1781851294404267,10504899,1781851283899368
1781851294414046,10514838,1781851283899208
1781851294424437,10524866,1781851283899571
1781851294434210,10534876,1781851283899334
1781851294444639,10544744,1781851283899895
1781851294454421,10554779,1781851283899642
1781851294464553,10565167,1781851283899386
1781851294474341,10574827,1781851283899514
1781851294484117,10584824,1781851283899293
1781851294494592,10594777,1781851283899815
1781851294504563,10604814,1781851283899749
1781851294514325,10614762,1781851283899563
1781851294524143,10624822,1781851283899321
1781851294533987,10634788,1781851283899199
1781851294544119,10644808,1781851283899311
1781851294555085,10654944,1781851283900141
1781851294565204,10665333,1781851283899871
1781851294574687,10674909,1781851283899778
1781851294584123,10684825,1781851283899298
1781851294594477,10694848,1781851283899629
1781851294604408,10704860,1781851283899548
1781851294619877,10714797,1781851283905080
1781851294624094,10724777,1781851283899317
1781851294634006,10734627,1781851283899379
1781851294640785,10740764,1781851283900021
1781851294645296,10745951,1781851283899345
1781851294654100,10754854,1781851283899246
1781851294665826,10766169,1781851283899657
1781851294674479,10774993,1781851283899486
1781851294684195,10784819,1781851283899376
1781851294693973,10794664,1781851283899309
1781851294704197,10804831,1781851283899366
1781851294714217,10814781,1781851283899436
1781851294724234,10824703,1781851283899531
1781851294734123,10834723,1781851283899400
1781851294744434,10844651,1781851283899783
1781851294754276,10854744,1781851283899532
1781851294768057,10867800,1781851283900257
1781851294775224,10875237,1781851283899987
1781851294785196,10885354,1781851283899842
1781851294799857,10894691,1781851283905166
1781851294804139,10904726,1781851283899413
1781851294814473,10914716,1781851283899757
1781851294824573,10924875,1781851283899698
1781851294834388,10934878,1781851283899510
1781851294844732,10944773,1781851283899959
1781851294854819,10954781,1781851283900038
1781851294865141,10964821,1781851283900320
1781851294875018,10975210,1781851283899808
1781851294884364,10984909,1781851283899455
1781851294895542,10994863,1781851283900679
1781851294900431,10997688,1781851283902743
1781851294904773,10998238,1781851283906535
1781851294911154,11011048,1781851283900106
1781851294916537,11017072,1781851283899465
1781851294924960,11024891,1781851283900069
1781851294934274,11034847,1781851283899427
1781851294944443,11044818,1781851283899625
