host_time,esp_timestamp,delta_us
1781852049112704,4543628,1781852044569076
1781852049122783,4553548,1781852044569235
1781852049132778,4563640,1781852044569138
1781852049142677,4573571,1781852044569106
1781852049153069,4583702,1781852044569367
1781852049163424,4593999,1781852044569425
1781852049173158,4603676,1781852044569482
1781852049183123,4613651,1781852044569472
1781852049193166,4623498,1781852044569668
1781852049202882,4633610,1781852044569272
1781852049212935,4643595,1781852044569340
1781852049223169,4653652,1781852044569517
1781852049232893,4663564,1781852044569329
1781852049242766,4673636,1781852044569130
1781852049252868,4683553,1781852044569315
1781852049264192,4694320,1781852044569872
1781852049273020,4703769,1781852044569251
1781852049283252,4713659,1781852044569593
1781852049292838,4723472,1781852044569366
1781852049302923,4733636,1781852044569287
1781852049314162,4744912,1781852044569250
1781852049323609,4753880,1781852044569729
1781852049333318,4763574,1781852044569744
1781852049342825,4773569,1781852044569256
1781852049353581,4783650,1781852044569931
1781852049358068,4783840,1781852044574228
1781852049365556,4796487,1781852044569069
1781852049373301,4803857,1781852044569444
1781852049382981,4813567,1781852044569414
1781852049392656,4823497,1781852044569159
1781852049402801,4833484,1781852044569317
1781852049413179,4843576,1781852044569603
1781852049423003,4853522,1781852044569481
1781852049433099,4863641,1781852044569458
1781852049442921,4873553,1781852044569368
1781852049452699,4883510,1781852044569189
1781852049463106,4893672,1781852044569434
1781852049473522,4903923,1781852044569599
1781852049482877,4913662,1781852044569215
1781852049493090,4923593,1781852044569497
1781852049502635,4933589,1781852044569046
1781852049512791,4943482,1781852044569309
1781852049522901,4953529,1781852044569372
1781852049532718,4963494,1781852044569224
1781852049548730,4973488,1781852044575242
1781852049552803,4983737,1781852044569066
1781852049562704,4993578,1781852044569126
1781852049573070,5004021,1781852044569049
1781852049582882,5013708,1781852044569174
1781852049592855,5023629,1781852044569226
1781852049602742,5033573,1781852044569169
1781852049613206,5043559,1781852044569647
1781852049622837,5053556,1781852044569281
1781852049632881,5063559,1781852044569322
1781852049643015,5073623,1781852044569392
1781852049653070,5083576,1781852044569494
1781852049663089,5093693,1781852044569396
1781852049672867,5103577,1781852044569290
1781852049683412,5114125,1781852044569287
1781852049693133,5123612,1781852044569521
1781852049702966,5133522,1781852044569444
1781852049713122,5143606,1781852044569516
1781852049722861,5153443,1781852044569418
1781852049733133,5163637,1781852044569496
1781852049743207,5173556,1781852044569651
1781852049752889,5183582,1781852044569307
1781852049763050,5193568,1781852044569482
1781852049775778,5206188,1781852044569590
1781852049784206,5214393,1781852044569813
1781852049792960,5223702,1781852044569258
1781852049803315,5233519,1781852044569796
1781852049814241,5243620,1781852044570621
1781852049823469,5253550,1781852044569919
1781852049833899,5263500,1781852044570399
1781852049843188,5273499,1781852044569689
1781852049853661,5283534,1781852044570127
1781852049863248,5293528,1781852044569720
1781852049873753,5303728,1781852044570025
1781852049878545,5304214,1781852044574331
1781852049885509,5315617,1781852044569892
1781852049890083,5316119,1781852044573964
1781852049896582,5327163,1781852044569419
1781852049902920,5333589,1781852044569331
1781852049913178,5343601,1781852044569577
1781852049922915,5353540,1781852044569375
1781852049933034,5363604,1781852044569430
1781852049942807,5373468,1781852044569339
1781852049952788,5383549,1781852044569239
1781852049963190,5393684,1781852044569506
1781852049972890,5403633,1781852044569257
1781852049983725,5413995,1781852044569730
1781852049992908,5423615,1781852044569293
1781852050002941,5433608,1781852044569333
1781852050012877,5443613,1781852044569264
1781852050022793,5453499,1781852044569294
1781852050033114,5463648,1781852044569466
1781852050043148,5473575,1781852044569573
1781852050053511,5484236,1781852044569275
1781852050062941,5493642,1781852044569299
1781852050072799,5503460,1781852044569339
1781852050084513,5515063,1781852044569450
1781852050093419,5523875,1781852044569544
1781852050103226,5533683,1781852044569543
1781852050112726,5543629,1781852044569097
1781852050123335,5553615,1781852044569720
1781852050132699,5563481,1781852044569218
1781852050142849,5573468,1781852044569381
1781852050153206,5583708,1781852044569498
1781852050162855,5593588,1781852044569267
1781852050173023,5603585,1781852044569438
1781852050186762,5617263,1781852044569499
1781852050194000,5624284,1781852044569716
1781852050202734,5633484,1781852044569250
1781852050213121,5643561,1781852044569560
1781852050223119,5653485,1781852044569634
1781852050240685,5671449,1781852044569236
1781852050247474,5678086,1781852044569388
1781852050257811,5688545,1781852044569266
1781852050264110,5694751,1781852044569359
1781852050272945,5703487,1781852044569458
1781852050283064,5713627,1781852044569437
1781852050293303,5723976,1781852044569327
1781852050303054,5733645,1781852044569409
1781852050313299,5743569,1781852044569730
1781852050322787,5753555,1781852044569232
1781852050333033,5763588,1781852044569445
1781852050343143,5773624,1781852044569519
1781852050353254,5783541,1781852044569713
1781852050362972,5793570,1781852044569402
1781852050372897,5803570,1781852044569327
1781852050383220,5813749,1781852044569471
1781852050393868,5824009,1781852044569859
1781852050402893,5833616,1781852044569277
1781852050416642,5846966,1781852044569676
1781852050426209,5855947,1781852044570262
1781852050430700,5856496,1781852044574204
1781852050440260,5870481,1781852044569779
1781852050444648,5870689,1781852044573959
1781852050452159,5882856,1781852044569303
1781852050458568,5889062,1781852044569506
1781852050464519,5895124,1781852044569395
1781852050472980,5903695,1781852044569285
1781852050482838,5913468,1781852044569370
1781852050493839,5924223,1781852044569616
1781852050503307,5933921,1781852044569386
1781852050513056,5943721,1781852044569335
1781852050526099,5956542,1781852044569557
1781852050533209,5963917,1781852044569292
1781852050542737,5973524,1781852044569213
1781852050552717,5983688,1781852044569029
1781852050564038,5994737,1781852044569301
1781852050572891,6003638,1781852044569253
1781852050583240,6013525,1781852044569715
1781852050594919,6025413,1781852044569506
1781852050603373,6033989,1781852044569384
1781852050613654,6043823,1781852044569831
1781852050618108,6044031,1781852044574077
1781852050627724,6058416,1781852044569308
1781852050636211,6066940,1781852044569271
1781852050642988,6073600,1781852044569388
1781852050652823,6083648,1781852044569175
1781852050662752,6093549,1781852044569203
1781852050678595,6105104,1781852044573491
1781852050683030,6113611,1781852044569419
1781852050697031,6127385,1781852044569646
1781852050704483,6134833,1781852044569650
1781852050713331,6143816,1781852044569515
1781852050733889,6164463,1781852044569426
1781852050741032,6171789,1781852044569243
1781852050748121,6178879,1781852044569242
1781852050754625,6184727,1781852044569898
1781852050762790,6193563,1781852044569227
1781852050774441,6205269,1781852044569172
1781852050783757,6214164,1781852044569593
1781852050792602,6223517,1781852044569085
1781852050804433,6234925,1781852044569508
1781852050816719,6246790,1781852044569929
1781852050822006,6247330,1781852044574676
1781852050826062,6247852,1781852044578210
1781852050834421,6265081,1781852044569340
1781852050841410,6272055,1781852044569355
1781852050848317,6278937,1781852044569380
1781852050854805,6285789,1781852044569016
1781852050864189,6294799,1781852044569390
1781852050874561,6305058,1781852044569503
1781852050884399,6315076,1781852044569323
1781852050894734,6324816,1781852044569918
1781852050898858,6325296,1781852044573562
1781852050906886,6337297,1781852044569589
1781852050914353,6345308,1781852044569045
1781852050923863,6354593,1781852044569270
1781852050933082,6363523,1781852044569559
1781852050943955,6373964,1781852044569991
1781852050948163,6374147,1781852044574016
1781852050954785,6385242,1781852044569543
1781852050964783,6395173,1781852044569610
1781852050973642,6404713,1781852044568929
1781852050983381,6414164,1781852044569217
1781852050994457,6424761,1781852044569696
1781852051006201,6436696,1781852044569505
1781852051014421,6445053,1781852044569368
1781852051023530,6454558,1781852044568972
1781852051034649,6464898,1781852044569751
1781852051044152,6474774,1781852044569378
1781852051054258,6484605,1781852044569653
1781852051064449,6494965,1781852044569484
1781852051073118,6503521,1781852044569597
1781852051083192,6513425,1781852044569767
1781852051093662,6524140,1781852044569522
1781852051108685,6539183,1781852044569502
1781852051116773,6547044,1781852044569729
1781852051121206,6547234,1781852044573972
1781852051127831,6558401,1781852044569430
1781852051134769,6565213,1781852044569556
1781852051145630,6576480,1781852044569150
1781852051153846,6584777,1781852044569069
1781852051164611,6594758,1781852044569853
1781852051169189,6594930,1781852044574259
1781852051176834,6607034,1781852044569800
1781852051184136,6614742,1781852044569394
1781852051193221,6623685,1781852044569536
1781852051204309,6635198,1781852044569111
1781852051214571,6645155,1781852044569416
1781852051224236,6654846,1781852044569390
1781852051233246,6663472,1781852044569774
1781852051237873,6664012,1781852044573861
1781852051245118,6675803,1781852044569315
1781852051252734,6683672,1781852044569062
1781852051262873,6693622,1781852044569251
1781852051273840,6704473,1781852044569367
1781852051283278,6713824,1781852044569454
1781852051294033,6724576,1781852044569457
1781852051303076,6733696,1781852044569380
1781852051315014,6745143,1781852044569871
1781852051319651,6745315,1781852044574336
1781852051326460,6757067,1781852044569393
1781852051334088,6764638,1781852044569450
1781852051343885,6774567,1781852044569318
1781852051354125,6785102,1781852044569023
1781852051364114,6794953,1781852044569161
1781852051373994,6804515,1781852044569479
1781852051384191,6814671,1781852044569520
1781852051393989,6824573,1781852044569416
1781852051404571,6835095,1781852044569476
1781852051415631,6846182,1781852044569449
1781852051433818,6863951,1781852044569867
1781852051439372,6864182,1781852044575190
1781852051443114,6864347,1781852044578767
1781852051450532,6881230,1781852044569302
1781852051456732,6887422,1781852044569310
1781852051463527,6894358,1781852044569169
1781852051470845,6901147,1781852044569698
1781852051477759,6908222,1781852044569537
1781852051485276,6916179,1781852044569097
1781852051494236,6924671,1781852044569565
1781852051503712,6934503,1781852044569209
1781852051517547,6948212,1781852044569335
1781852051524556,6955002,1781852044569554
1781852051534024,6964748,1781852044569276
1781852051544338,6975019,1781852044569319
1781852051553692,6984460,1781852044569232
1781852051563667,6994608,1781852044569059
1781852051574409,7004949,1781852044569460
1781852051583563,7014256,1781852044569307
1781852051594152,7025067,1781852044569085
1781852051604016,7034775,1781852044569241
1781852051624640,7055062,1781852044569578
1781852051633210,7063906,1781852044569304
1781852051640240,7071065,1781852044569175
1781852051647544,7078183,1781852044569361
1781852051654687,7085247,1781852044569440
1781852051665531,7095896,1781852044569635
1781852051674028,7104708,1781852044569320
1781852051684314,7114896,1781852044569418
1781852051695515,7125914,1781852044569601
1781852051704879,7135490,1781852044569389
1781852051714088,7144898,1781852044569190
1781852051724755,7155095,1781852044569660
1781852051734641,7164701,1781852044569940
1781852051744458,7175030,1781852044569428
1781852051754560,7184755,1781852044569805
1781852051763516,7193710,1781852044569806
1781852051767887,7193918,1781852044573969
1781852051775457,7206012,1781852044569445
1781852051785141,7215736,1781852044569405
1781852051795046,7225327,1781852044569719
1781852051804088,7234555,1781852044569533
1781852051814877,7245423,1781852044569454
1781852051826563,7256821,1781852044569742
1781852051831051,7257228,1781852044573823
1781852051838437,7269072,1781852044569365
1781852051845406,7275910,1781852044569496
1781852051854659,7285257,1781852044569402
1781852051864616,7295140,1781852044569476
1781852051874402,7304826,1781852044569576
1781852051884585,7315080,1781852044569505
1781852051896053,7326953,1781852044569100
1781852051905222,7335564,1781852044569658
1781852051914658,7345526,1781852044569132
1781852051927436,7358242,1781852044569194
1781852051935251,7365709,1781852044569542
1781852051943887,7374661,1781852044569226
1781852051954336,7384979,1781852044569357
1781852051964122,7394759,1781852044569363
1781852051974289,7404914,1781852044569375
1781852051985094,7415670,1781852044569424
1781852051993790,7424698,1781852044569092
1781852052003403,7434442,1781852044568961
1781852052014615,7445166,1781852044569449
1781852052024169,7454842,1781852044569327
1781852052034283,7465034,1781852044569249
1781852052043747,7474536,1781852044569211
1781852052054797,7485425,1781852044569372
1781852052064255,7494668,1781852044569587
1781852052074268,7504889,1781852044569379
1781852052082755,7513677,1781852044569078
1781852052092905,7523657,1781852044569248
1781852052103059,7533662,1781852044569397
1781852052113240,7543748,1781852044569492
1781852052124765,7555207,1781852044569558
1781852052133764,7564217,1781852044569547
1781852052143085,7573878,1781852044569207
1781852052152883,7583711,1781852044569172
1781852052163006,7593560,1781852044569446
1781852052172838,7603683,1781852044569155
1781852052178978,7609253,1781852044569725
1781852052184443,7609824,1781852044574619
1781852052189932,7614738,1781852044575194
1781852052195377,7615354,1781852044580023
1781852052200801,7616042,1781852044584759
1781852052206199,7616667,1781852044589532
1781852052209612,7637682,1781852044571930
1781852052215118,7638496,1781852044576622
1781852052220507,7639417,1781852044581090
1781852052225984,7640159,1781852044585825
1781852052231422,7643942,1781852044587480
1781852052236835,7644760,1781852044592075
1781852052240175,7645851,1781852044594324
1781852052245523,7651184,1781852044594339
1781852052251029,7652491,1781852044598538
1781852052258174,7688533,1781852044569641
1781852052264615,7695533,1781852044569082
1781852052271825,7702421,1781852044569404
1781852052277855,7708618,1781852044569237
1781852052284651,7715404,1781852044569247
1781852052290490,7721177,1781852044569313
1781852052296869,7727116,1781852044569753
1781852052301463,7727623,1781852044573840
1781852052307604,7738154,1781852044569450
1781852052314321,7744798,1781852044569523
1781852052320234,7751063,1781852044569171
1781852052326210,7757072,1781852044569138
1781852052335514,7765925,1781852044569589
1781852052341762,7772228,1781852044569534
1781852052348726,7779176,1781852044569550
1781852052355223,7785706,1781852044569517
1781852052361230,7792251,1781852044568979
1781852052367191,7797921,1781852044569270
1781852052373023,7803766,1781852044569257
1781852052378419,7809414,1781852044569005
1781852052384171,7814798,1781852044569373
1781852052390135,7820551,1781852044569584
1781852052395890,7826592,1781852044569298
1781852052404190,7834351,1781852044569839
1781852052408983,7834731,1781852044574252
1781852052415427,7846295,1781852044569132
1781852052423009,7853629,1781852044569380
1781852052441848,7872083,1781852044569765
1781852052447680,7878642,1781852044569038
1781852052455025,7884970,1781852044570055
1781852052460198,7885930,1781852044574268
1781852052464395,7886375,1781852044578020
1781852052470384,7900961,1781852044569423
1781852052476750,7907593,1781852044569157
1781852052482822,7913675,1781852044569147
1781852052492915,7923553,1781852044569362
1781852052503353,7933615,1781852044569738
1781852052507495,7934153,1781852044573342
1781852052513206,7944121,1781852044569085
1781852052528677,7953823,1781852044574854
1781852052533069,7963713,1781852044569356
1781852052545028,7975423,1781852044569605
1781852052553500,7984258,1781852044569242
1781852052578583,8008753,1781852044569830
1781852052584064,8008960,1781852044575104
1781852052589441,8009149,1781852044580292
1781852052592901,8010926,1781852044581975
1781852052600158,8030288,1781852044569870
1781852052605540,8030452,1781852044575088
1781852052609487,8030615,1781852044578872
1781852052615851,8046849,1781852044569002
1781852052622183,8052524,1781852044569659
1781852052630845,8061577,1781852044569268
1781852052638765,8069086,1781852044569679
1781852052647115,8077202,1781852044569913
1781852052655166,8085333,1781852044569833
1781852052662634,8092761,1781852044569873
1781852052667395,8092985,1781852044574410
1781852052674036,8104572,1781852044569464
1781852052680583,8110581,1781852044570002
1781852052685841,8116612,1781852044569229
1781852052692323,8122737,1781852044569586
1781852052697994,8128852,1781852044569142
1781852052703695,8134478,1781852044569217
1781852052712908,8143516,1781852044569392
1781852052722907,8153618,1781852044569289
1781852052733299,8163843,1781852044569456
1781852052745338,8175846,1781852044569492
1781852052753982,8184551,1781852044569431
1781852052762965,8193669,1781852044569296
1781852052773092,8203615,1781852044569477
1781852052782832,8213546,1781852044569286
1781852052793041,8223498,1781852044569543
1781852052803147,8233657,1781852044569490
1781852052812878,8243599,1781852044569279
1781852052822993,8253559,1781852044569434
1781852052835506,8263656,1781852044571850
1781852052845427,8273676,1781852044571751
1781852052855902,8284498,1781852044571404
1781852052865045,8293554,1781852044571491
1781852052874957,8303617,1781852044571340
1781852052883429,8313606,1781852044569823
1781852052894308,8324838,1781852044569470
1781852052903015,8333759,1781852044569256
1781852052913331,8343790,1781852044569541
1781852052923065,8353564,1781852044569501
1781852052935137,8363603,1781852044571534
1781852052945464,8373719,1781852044571745
1781852052956336,8384515,1781852044571821
1781852052965297,8393526,1781852044571771
1781852052973692,8403827,1781852044569865
1781852052979116,8405943,1781852044573173
1781852052983793,8406151,1781852044577642
1781852052991550,8422088,1781852044569462
1781852052997427,8427842,1781852044569585
1781852053003015,8433578,1781852044569437
1781852053012728,8443590,1781852044569138
1781852053022771,8453502,1781852044569269
1781852053033122,8463487,1781852044569635
1781852053043107,8473617,1781852044569490
1781852053055934,8486372,1781852044569562
1781852053063447,8494346,1781852044569101
1781852053073198,8503612,1781852044569586
1781852053082716,8513490,1781852044569226
1781852053093146,8523645,1781852044569501
1781852053103450,8533732,1781852044569718
1781852053113087,8543558,1781852044569529
1781852053123982,8554660,1781852044569322
1781852053132762,8563692,1781852044569070
1781852053142924,8573614,1781852044569310
1781852053154772,8585542,1781852044569230
1781852053164399,8594469,1781852044569930
1781852053173203,8603795,1781852044569408
1781852053182801,8613561,1781852044569240
1781852053193170,8623542,1781852044569628
1781852053203114,8633580,1781852044569534
1781852053215237,8645399,1781852044569838
1781852053220738,8647305,1781852044573433
1781852053226113,8647997,1781852044578116
1781852053231612,8648671,1781852044582941
1781852053234873,8649327,1781852044585546
1781852053240900,8671720,1781852044569180
1781852053246717,8677420,1781852044569297
1781852053253033,8683291,1781852044569742
1781852053260329,8690725,1781852044569604
1781852053266990,8697720,1781852044569270
1781852053272986,8703525,1781852044569461
1781852053283236,8713613,1781852044569623
1781852053293028,8723465,1781852044569563
1781852053303144,8733400,1781852044569744
1781852053312620,8743544,1781852044569076
1781852053322837,8753610,1781852044569227
1781852053333038,8763566,1781852044569472
1781852053343027,8773635,1781852044569392
1781852053353054,8783510,1781852044569544
1781852053364339,8794206,1781852044570133
1781852053372919,8803576,1781852044569343
1781852053382898,8813607,1781852044569291
1781852053392959,8823616,1781852044569343
1781852053403120,8833630,1781852044569490
1781852053413116,8843677,1781852044569439
1781852053422885,8853687,1781852044569198
1781852053433085,8863644,1781852044569441
1781852053442929,8873719,1781852044569210
1781852053453141,8883565,1781852044569576
1781852053463862,8894327,1781852044569535
1781852053473233,8903705,1781852044569528
1781852053483589,8914229,1781852044569360
1781852053492838,8923723,1781852044569115
1781852053502727,8933574,1781852044569153
1781852053513273,8943716,1781852044569557
1781852053522819,8953728,1781852044569091
1781852053533932,8964829,1781852044569103
1781852053543302,8973862,1781852044569440
1781852053553295,8983737,1781852044569558
1781852053564547,8994955,1781852044569592
1781852053579180,9004877,1781852044574303
1781852053583557,9014253,1781852044569304
1781852053593057,9023664,1781852044569393
1781852053602851,9033581,1781852044569270
1781852053613093,9043578,1781852044569515
1781852053623226,9054010,1781852044569216
1781852053633306,9063806,1781852044569500
1781852053644398,9074615,1781852044569783
1781852053653338,9083866,1781852044569472
1781852053666818,9097558,1781852044569260
1781852053673971,9104488,1781852044569483
1781852053682667,9113553,1781852044569114
1781852053693035,9123701,1781852044569334
1781852053702830,9133542,1781852044569288
1781852053712709,9143564,1781852044569145
1781852053723030,9153523,1781852044569507
1781852053733025,9163501,1781852044569524
1781852053743406,9173594,1781852044569812
1781852053752835,9183490,1781852044569345
1781852053763248,9193747,1781852044569501
1781852053773659,9203987,1781852044569672
1781852053783805,9214276,1781852044569529
1781852053793091,9223497,1781852044569594
1781852053802876,9233562,1781852044569314
1781852053813035,9243546,1781852044569489
1781852053822956,9253844,1781852044569112
1781852053833839,9264104,1781852044569735
1781852053843194,9273652,1781852044569542
1781852053853505,9283820,1781852044569685
1781852053862647,9293509,1781852044569138
1781852053874277,9304811,1781852044569466
1781852053886893,9317360,1781852044569533
1781852053892688,9323565,1781852044569123
1781852053903063,9333539,1781852044569524
1781852053914092,9343805,1781852044570287
1781852053918329,9344303,1781852044574026
1781852053924439,9354755,1781852044569684
1781852053933234,9363785,1781852044569449
1781852053943688,9374366,1781852044569322
1781852053953457,9384046,1781852044569411
1781852053963950,9394056,1781852044569894
1781852053973698,9404488,1781852044569210
1781852053983901,9414470,1781852044569431
1781852053994109,9424673,1781852044569436
1781852054003947,9434142,1781852044569805
1781852054013482,9444109,1781852044569373
1781852054023057,9453477,1781852044569580
1781852054032859,9463407,1781852044569452
1781852054042899,9473405,1781852044569494
1781852054052963,9483533,1781852044569430
1781852054064144,9494844,1781852044569300
1781852054076704,9507404,1781852044569300
1781852054082896,9513790,1781852044569106
1781852054093785,9524180,1781852044569605
1781852054103403,9534229,1781852044569174
1781852054112963,9543817,1781852044569146
1781852054123762,9554309,1781852044569453
1781852054133805,9564469,1781852044569336
1781852054143410,9574256,1781852044569154
1781852054153778,9584051,1781852044569727
1781852054162809,9593580,1781852044569229
1781852054172970,9603879,1781852044569091
1781852054182987,9613875,1781852044569112
1781852054193494,9624367,1781852044569127
1781852054203618,9634084,1781852044569534
1781852054214106,9644256,1781852044569850
1781852054224304,9654535,1781852044569769
1781852054229866,9655839,1781852044574027
1781852054234208,9656495,1781852044577713
1781852054240197,9671076,1781852044569121
1781852054246205,9676675,1781852044569530
1781852054253802,9684177,1781852044569625
1781852054263766,9694125,1781852044569641
1781852054273426,9704053,1781852044569373
1781852054283271,9714074,1781852044569197
1781852054293365,9724217,1781852044569148
1781852054303634,9734113,1781852044569521
1781852054313841,9744092,1781852044569749
1781852054322830,9753658,1781852044569172
1781852054333919,9764389,1781852044569530
1781852054343292,9774098,1781852044569194
1781852054354226,9784894,1781852044569332
1781852054363386,9794191,1781852044569195
1781852054373778,9804315,1781852044569463
1781852054383602,9814174,1781852044569428
1781852054392873,9823862,1781852044569011
1781852054403355,9834197,1781852044569158
1781852054413184,9844084,1781852044569100
1781852054423863,9854593,1781852044569270
1781852054433780,9864192,1781852044569588
1781852054452870,9883278,1781852044569592
1781852054458490,9889346,1781852044569144
1781852054464058,9895032,1781852044569026
1781852054472982,9903633,1781852044569349
1781852054487384,9918065,1781852044569319
1781852054494167,9924446,1781852044569721
1781852054503695,9934098,1781852044569597
1781852054513574,9944209,1781852044569365
1781852054523220,9953550,1781852044569670
1781852054533149,9964094,1781852044569055
1781852054544177,9974470,1781852044569707
1781852054553907,9984032,1781852044569875
1781852054563523,9993978,1781852044569545
1781852054573438,10003899,1781852044569539
1781852054583393,10013627,1781852044569766
1781852054593512,10023930,1781852044569582
1781852054602822,10033747,1781852044569075
1781852054613564,10044585,1781852044568979
1781852054623893,10053983,1781852044569910
1781852054633601,10064175,1781852044569426
1781852054643879,10074088,1781852044569791
1781852054653145,10084190,1781852044568955
1781852054663797,10094125,1781852044569672
1781852054674046,10104735,1781852044569311
1781852054682745,10113748,1781852044568997
1781852054693682,10123984,1781852044569698
1781852054703557,10134291,1781852044569266
1781852054713671,10143748,1781852044569923
1781852054725421,10155574,1781852044569847
1781852054730828,10156098,1781852044574730
1781852054734997,10156305,1781852044578692
1781852054743857,10174043,1781852044569814
1781852054748160,10174276,1781852044573884
1781852054755080,10185334,1781852044569746
1781852054762126,10192943,1781852044569183
1781852054768138,10199200,1781852044568938
1781852054773995,10205008,1781852044568987
1781852054783264,10213633,1781852044569631
1781852054798811,10223816,1781852044574995
1781852054802908,10233813,1781852044569095
1781852054831078,10261830,1781852044569248
1781852054837311,10267799,1781852044569512
1781852054843410,10273769,1781852044569641
1781852054848867,10279787,1781852044569080
1781852054854674,10285266,1781852044569408
1781852054864016,10293994,1781852044570022
1781852054873597,10304269,1781852044569328
1781852054883145,10313982,1781852044569163
1781852054895625,10326386,1781852044569239
1781852054902984,10333822,1781852044569162
1781852054914397,10344541,1781852044569856
1781852054918367,10344738,1781852044573629
1781852054924199,10355266,1781852044568933
1781852054933904,10364670,1781852044569234
1781852054943864,10374376,1781852044569488
1781852054953001,10384070,1781852044568931
1781852054963594,10393929,1781852044569665
1781852054973261,10404159,1781852044569102
1781852054982935,10414072,1781852044568863
1781852054993356,10423655,1781852044569701
1781852055004457,10435201,1781852044569256
1781852055013301,10444341,1781852044568960
1781852055023986,10454217,1781852044569769
1781852055033271,10463562,1781852044569709
1781852055043553,10474649,1781852044568904
1781852055053083,10483664,1781852044569419
1781852055063113,10493567,1781852044569546
1781852055072521,10503469,1781852044569052
1781852055083524,10514231,1781852044569293
1781852055093434,10523729,1781852044569705
1781852055103651,10534055,1781852044569596
1781852055113070,10543558,1781852044569512
1781852055122970,10553637,1781852044569333
1781852055133531,10564155,1781852044569376
1781852055143731,10574210,1781852044569521
1781852055153675,10584276,1781852044569399
1781852055162819,10593618,1781852044569201
1781852055172777,10603612,1781852044569165
1781852055183656,10614098,1781852044569558
1781852055193233,10623690,1781852044569543
1781852055203171,10633756,1781852044569415
1781852055213308,10643944,1781852044569364
1781852055223592,10654145,1781852044569447
1781852055232697,10663557,1781852044569140
1781852055245112,10673451,1781852044571661
1781852055253233,10683892,1781852044569341
