host_time,esp_timestamp,delta_us
1781850655727974,4193137,1781850651534837
1781850655738339,4203166,1781850651535173
1781850655750435,4213184,1781850651537251
1781850655760639,4223131,1781850651537508
1781850655770713,4233081,1781850651537632
1781850655785363,4246202,1781850651539161
1781850655789044,4254285,1781850651534759
1781850655797987,4263096,1781850651534891
1781850655810551,4273012,1781850651537539
1781850655821206,4283324,1781850651537882
1781850655827198,4283936,1781850651543262
1781850655833028,4295336,1781850651537692
1781850655836287,4295939,1781850651540348
1781850655840035,4296175,1781850651543860
1781850655846763,4312085,1781850651534678
1781850655853444,4318599,1781850651534845
1781850655859708,4325157,1781850651534551
1781850655868000,4333103,1781850651534897
1781850655878031,4343142,1781850651534889
1781850655888445,4353608,1781850651534837
1781850655897983,4363226,1781850651534757
1781850655908099,4373171,1781850651534928
1781850655918133,4383142,1781850651534991
1781850655928029,4393157,1781850651534872
1781850655938104,4403067,1781850651535037
1781850655948255,4413136,1781850651535119
1781850655957828,4423016,1781850651534812
1781850655968094,4433103,1781850651534991
1781850655978023,4443060,1781850651534963
1781850655991763,4453851,1781850651537912
1781850655998975,4463402,1781850651535573
1781850656008469,4473352,1781850651535117
1781850656017549,4483134,1781850651534415
1781850656028103,4493145,1781850651534958
1781850656038099,4503106,1781850651534993
1781850656048439,4513056,1781850651535383
1781850656058151,4523052,1781850651535099
1781850656070493,4533067,1781850651537426
1781850656080173,4543067,1781850651537106
1781850656092506,4554964,1781850651537542
1781850656100306,4563407,1781850651536899
1781850656108144,4573190,1781850651534954
1781850656118070,4583232,1781850651534838
1781850656128351,4593085,1781850651535266
1781850656138161,4603083,1781850651535078
1781850656147981,4613215,1781850651534766
1781850656158158,4623239,1781850651534919
1781850656168435,4633083,1781850651535352
1781850656178230,4643134,1781850651535096
1781850656191448,4655872,1781850651535576
1781850656198670,4663610,1781850651535060
1781850656208049,4673216,1781850651534833
1781850656218098,4683299,1781850651534799
1781850656228261,4693251,1781850651535010
1781850656238266,4703232,1781850651535034
1781850656254650,4719114,1781850651535536
1781850656259934,4719780,1781850651540154
1781850656265419,4720008,1781850651545411
1781850656270842,4720260,1781850651550582
1781850656276156,4720496,1781850651555660
1781850656279761,4720785,1781850651558976
1781850656306578,4767877,1781850651538701
1781850656314793,4775881,1781850651538912
1781850656321543,4776175,1781850651545368
1781850656327045,4788098,1781850651538947
1781850656331370,4794874,1781850651536496
1781850656337742,4801629,1781850651536113
1781850656344846,4808214,1781850651536632
1781850656350157,4814845,1781850651535312
1781850656356761,4821680,1781850651535081
1781850656363479,4828409,1781850651535070
1781850656369989,4835301,1781850651534688
1781850656376865,4841588,1781850651535277
1781850656383394,4848336,1781850651535058
1781850656390213,4855021,1781850651535192
1781850656397304,4862598,1781850651534706
1781850656404271,4869031,1781850651535240
1781850656411105,4875732,1781850651535373
1781850656418051,4883210,1781850651534841
1781850656428180,4893162,1781850651535018
1781850656437862,4903168,1781850651534694
1781850656447934,4913115,1781850651534819
1781850656458226,4923031,1781850651535195
1781850656467945,4932967,1781850651534978
1781850656477510,4943027,1781850651534483
1781850656488320,4953122,1781850651535198
1781850656503745,4964722,1781850651539023
1781850656511373,4973497,1781850651537876
1781850656521467,4983205,1781850651538262
1781850656527974,4993050,1781850651534924
1781850656537877,5003029,1781850651534848
1781850656548332,5013062,1781850651535270
1781850656558054,5023099,1781850651534955
1781850656568127,5033173,1781850651534954
1781850656578256,5043026,1781850651535230
1781850656588050,5053081,1781850651534969
1781850656601389,5065969,1781850651535420
1781850656608523,5073463,1781850651535060
1781850656618268,5083173,1781850651535095
1781850656627662,5093053,1781850651534609
1781850656637691,5103000,1781850651534691
1781850656647821,5112997,1781850651534824
1781850656658698,5123201,1781850651535497
1781850656663293,5123498,1781850651539795
1781850656670243,5135018,1781850651535225
1781850656678274,5143049,1781850651535225
1781850656690664,5153007,1781850651537657
1781850656701012,5162982,1781850651538030
1781850656712769,5174100,1781850651538669
1781850656718093,5183122,1781850651534971
1781850656728212,5193263,1781850651534949
1781850656738422,5203190,1781850651535232
1781850656748158,5213196,1781850651534962
1781850656758475,5223187,1781850651535288
1781850656768475,5233142,1781850651535333
1781850656772889,5233382,1781850651539507
1781850656779835,5244702,1781850651535133
1781850656788685,5253203,1781850651535482
1781850656797937,5263058,1781850651534879
1781850656808534,5273614,1781850651534920
1781850656823612,5283272,1781850651540340
1781850656827795,5293091,1781850651534704
1781850656837806,5303154,1781850651534652
1781850656848372,5313286,1781850651535086
1781850656858704,5323192,1781850651535512
1781850656867563,5333150,1781850651534413
1781850656878554,5343117,1781850651535437
1781850656890870,5353082,1781850651537788
1781850656900712,5363178,1781850651537534
1781850656912711,5374346,1781850651538365
1781850656920969,5383461,1781850651537508
1781850656927808,5392814,1781850651534994
1781850656937910,5402717,1781850651535193
1781850656947527,5412727,1781850651534800
1781850656957729,5422743,1781850651534986
1781850656967359,5432655,1781850651534704
1781850656977330,5442576,1781850651534754
1781850656987833,5452659,1781850651535174
1781850656998713,5462660,1781850651536053
1781850657012987,5477259,1781850651535728
1781850657017316,5477844,1781850651539472
1781850657023814,5488905,1781850651534909
1781850657029528,5494803,1781850651534725
1781850657037669,5502760,1781850651534909
1781850657047629,5512747,1781850651534882
1781850657057781,5522646,1781850651535135
1781850657067679,5532720,1781850651534959
1781850657078125,5542666,1781850651535459
1781850657089936,5552637,1781850651537299
1781850657097962,5562662,1781850651535300
1781850657107894,5572778,1781850651535116
1781850657118124,5583143,1781850651534981
1781850657130493,5592762,1781850651537731
1781850657140524,5602697,1781850651537827
1781850657149094,5612645,1781850651536449
1781850657159834,5622737,1781850651537097
1781850657173359,5635632,1781850651537727
1781850657180136,5642719,1781850651537417
1781850657190316,5652679,1781850651537637
1781850657200609,5662670,1781850651537939
1781850657210271,5672628,1781850651537643
1781850657220514,5683053,1781850651537461
1781850657227913,5692845,1781850651535068
1781850657237627,5702730,1781850651534897
1781850657255125,5720205,1781850651534920
1781850657261222,5726686,1781850651534536
1781850657267473,5732757,1781850651534716
1781850657279283,5743982,1781850651535301
1781850657284777,5748261,1781850651536516
1781850657289065,5748558,1781850651540507
1781850657299736,5764731,1781850651535005
1781850657308679,5772082,1781850651536597
1781850657315553,5778194,1781850651537359
1781850657327337,5789335,1781850651538002
1781850657332010,5796008,1781850651536002
1781850657337454,5802697,1781850651534757
1781850657347678,5812744,1781850651534934
1781850657357946,5822711,1781850651535235
1781850657367563,5832782,1781850651534781
1781850657377507,5842666,1781850651534841
1781850657387864,5852574,1781850651535290
1781850657397493,5862747,1781850651534746
1781850657407954,5872659,1781850651535295
1781850657421399,5885924,1781850651535475
1781850657428416,5892846,1781850651535570
1781850657449741,5911795,1781850651537946
1781850657456033,5912389,1781850651543644
1781850657460906,5925523,1781850651535383
1781850657467830,5925802,1781850651542028
1781850657473588,5926042,1781850651547546
1781850657477175,5941914,1781850651535261
1781850657482543,5948037,1781850651534506
1781850657488607,5953825,1781850651534782
1781850657494688,5959988,1781850651534700
1781850657503123,5965922,1781850651537201
1781850657510314,5972708,1781850651537606
1781850657520487,5982866,1781850651537621
1781850657534007,5996741,1781850651537266
1781850657544302,6006997,1781850651537305
1781850657550789,6013223,1781850651537566
1781850657560425,6022807,1781850651537618
1781850657570696,6033460,1781850651537236
1781850657577815,6042652,1781850651535163
1781850657588046,6052585,1781850651535461
1781850657597495,6062668,1781850651534827
1781850657607379,6072560,1781850651534819
1781850657618001,6082712,1781850651535289
1781850657622216,6083219,1781850651538997
1781850657633729,6098572,1781850651535157
1781850657640407,6105262,1781850651535145
1781850657651268,6113034,1781850651538234
1781850657658380,6122748,1781850651535632
1781850657662915,6122973,1781850651539942
1781850657669133,6133992,1781850651535141
1781850657677896,6142802,1781850651535094
1781850657687962,6152668,1781850651535294
1781850657692188,6153082,1781850651539106
1781850657700738,6163732,1781850651537006
1781850657708020,6172726,1781850651535294
1781850657712759,6173233,1781850651539526
1781850657718489,6184045,1781850651534444
1781850657727767,6193130,1781850651534637
1781850657744934,6202970,1781850651541964
1781850657750751,6212759,1781850651537992
1781850657760131,6222671,1781850651537460
1781850657770708,6232795,1781850651537913
1781850657780356,6242791,1781850651537565
1781850657790223,6252798,1781850651537425
1781850657804812,6262674,1781850651542138
1781850657810756,6272615,1781850651538141
1781850657813428,6273086,1781850651540342
1781850657818475,6283794,1781850651534681
1781850657830762,6295480,1781850651535282
1781850657835252,6295661,1781850651539591
1781850657842496,6307101,1781850651535395
1781850657847817,6307614,1781850651540203
1781850657854565,6307813,1781850651546752
1781850657857891,6323575,1781850651534316
1781850657864417,6329662,1781850651534755
1781850657870682,6335704,1781850651534978
1781850657877572,6342740,1781850651534832
1781850657887524,6352690,1781850651534834
1781850657901716,6366417,1781850651535299
1781850657906172,6366625,1781850651539547
1781850657912486,6377788,1781850651534698
1781850657918881,6383953,1781850651534928
1781850657927976,6392731,1781850651535245
1781850657937957,6403042,1781850651534915
1781850657947450,6412829,1781850651534621
1781850657957569,6422723,1781850651534846
1781850657967437,6432716,1781850651534721
1781850657977412,6442697,1781850651534715
1781850657987555,6452734,1781850651534821
1781850657998174,6462851,1781850651535323
1781850658003638,6463330,1781850651540308
1781850658009420,6474313,1781850651535107
1781850658017580,6482800,1781850651534780
1781850658027584,6492605,1781850651534979
1781850658037998,6503148,1781850651534850
1781850658047946,6512783,1781850651535163
1781850658057808,6522785,1781850651535023
1781850658072529,6535358,1781850651537171
1781850658079769,6542696,1781850651537073
1781850658090282,6552680,1781850651537602
1781850658100379,6562694,1781850651537685
1781850658109790,6572651,1781850651537139
1781850658118689,6582707,1781850651535982
1781850658127962,6592655,1781850651535307
1781850658132437,6593157,1781850651539280
1781850658141652,6604491,1781850651537161
1781850658150129,6612832,1781850651537297
1781850658159722,6622850,1781850651536872
1781850658170045,6632627,1781850651537418
1781850658174166,6633143,1781850651541023
1781850658179787,6644168,1781850651535619
1781850658187866,6652853,1781850651535013
1781850658197960,6662660,1781850651535300
1781850658202473,6663171,1781850651539302
1781850658208641,6673858,1781850651534783
1781850658218058,6682690,1781850651535368
1781850658227603,6692797,1781850651534806
1781850658242731,6705113,1781850651537618
1781850658250477,6713079,1781850651537398
1781850658257679,6722828,1781850651534851
1781850658267500,6732731,1781850651534769
1781850658277784,6742787,1781850651534997
1781850658287919,6752984,1781850651534935
1781850658297354,6762752,1781850651534602
1781850658307413,6772673,1781850651534740
1781850658317519,6782612,1781850651534907
1781850658327582,6792778,1781850651534804
1781850658337642,6802785,1781850651534857
1781850658348305,6813012,1781850651535293
1781850658352689,6813528,1781850651539161
1781850658364939,6824350,1781850651540589
1781850658370623,6832808,1781850651537815
1781850658377080,6842558,1781850651534522
1781850658387296,6852759,1781850651534537
1781850658400191,6862725,1781850651537466
1781850658410010,6872799,1781850651537211
1781850658420015,6882676,1781850651537339
1781850658429998,6892705,1781850651537293
1781850658439983,6902709,1781850651537274
1781850658447675,6912976,1781850651534699
1781850658458111,6922891,1781850651535220
1781850658467749,6932716,1781850651535033
1781850658478045,6942624,1781850651535421
1781850658487703,6952650,1781850651535053
1781850658500225,6962641,1781850651537584
1781850658510271,6972773,1781850651537498
1781850658520031,6982712,1781850651537319
1781850658525768,6983210,1781850651542558
1781850658531536,6993968,1781850651537568
1781850658540036,7002750,1781850651537286
1781850658551190,7013563,1781850651537627
1781850658555740,7013743,1781850651541997
1781850658559472,7014290,1781850651545182
1781850658565559,7030538,1781850651535021
1781850658572079,7036795,1781850651535284
1781850658577737,7042603,1781850651535134
1781850658587596,7052605,1781850651534991
1781850658597117,7062625,1781850651534492
1781850658607689,7072639,1781850651535050
1781850658618049,7082695,1781850651535354
1781850658627992,7092700,1781850651535292
1781850658640277,7102752,1781850651537525
1781850658652294,7114690,1781850651537604
1781850658664938,7123031,1781850651541907
1781850658671337,7132788,1781850651538549
1781850658679997,7142718,1781850651537279
1781850658690124,7152621,1781850651537503
1781850658701837,7162790,1781850651539047
1781850658705490,7163288,1781850651542202
1781850658708770,7174165,1781850651534605
1781850658717496,7182737,1781850651534759
1781850658729771,7195133,1781850651534638
1781850658740178,7205393,1781850651534785
1781850658760942,7226349,1781850651534593
1781850658767598,7232991,1781850651534607
1781850658773775,7238868,1781850651534907
1781850658779931,7245144,1781850651534787
1781850658787830,7252831,1781850651534999
1781850658797093,7262545,1781850651534548
1781850658807810,7272691,1781850651535119
1781850658817593,7282540,1781850651535053
1781850658827340,7292616,1781850651534724
1781850658837453,7302658,1781850651534795
1781850658847261,7312605,1781850651534656
1781850658858083,7322967,1781850651535116
1781850658867674,7332834,1781850651534840
1781850658878599,7343909,1781850651534690
1781850658887588,7352809,1781850651534779
1781850658898164,7362950,1781850651535214
1781850658907384,7372795,1781850651534589
1781850658917451,7382397,1781850651535054
1781850658927534,7392464,1781850651535070
1781850658937550,7402439,1781850651535111
1781850658947348,7412527,1781850651534821
1781850658957846,7423003,1781850651534843
1781850658967663,7432823,1781850651534840
1781850658977485,7442563,1781850651534922
1781850658987622,7452471,1781850651535151
1781850658997242,7462460,1781850651534782
1781850659009053,7473415,1781850651535638
1781850659017707,7482381,1781850651535326
1781850659027354,7492415,1781850651534939
1781850659037606,7502420,1781850651535186
1781850659042066,7502900,1781850651539166
1781850659048280,7513442,1781850651534838
1781850659059317,7524098,1781850651535219
1781850659067407,7532836,1781850651534571
1781850659077345,7542559,1781850651534786
1781850659086937,7552467,1781850651534470
1781850659097120,7562448,1781850651534672
1781850659107015,7572365,1781850651534650
1781850659117314,7582471,1781850651534843
1781850659126998,7592364,1781850651534634
1781850659137289,7602434,1781850651534855
1781850659147038,7612324,1781850651534714
1781850659161003,7626036,1781850651534967
1781850659167618,7632778,1781850651534840
1781850659177870,7642552,1781850651535318
1781850659187618,7652577,1781850651535041
1781850659200075,7662503,1781850651537572
1781850659210336,7672510,1781850651537826
1781850659219985,7682442,1781850651537543
1781850659227177,7692570,1781850651534607
1781850659237566,7702476,1781850651535090
1781850659247696,7712483,1781850651535213
1781850659257213,7722546,1781850651534667
1781850659276809,7742105,1781850651534704
1781850659283520,7748400,1781850651535120
1781850659289306,7754580,1781850651534726
1781850659298228,7763439,1781850651534789
1781850659307345,7772671,1781850651534674
1781850659317432,7782480,1781850651534952
1781850659327485,7792481,1781850651535004
1781850659337490,7802529,1781850651534961
1781850659347291,7812455,1781850651534836
1781850659359856,7822452,1781850651537404
1781850659370761,7833288,1781850651537473
1781850659379009,7843332,1781850651535677
1781850659383174,7843821,1781850651539353
1781850659388736,7854485,1781850651534251
1781850659397488,7862681,1781850651534807
1781850659407787,7872609,1781850651535178
1781850659420824,7882376,1781850651538448
1781850659430072,7892484,1781850651537588
1781850659437455,7902547,1781850651534908
1781850659447648,7912392,1781850651535256
1781850659457318,7922533,1781850651534785
1781850659468754,7933729,1781850651535025
1781850659477321,7942777,1781850651534544
1781850659487935,7953275,1781850651534660
1781850659498882,7962472,1781850651536410
1781850659509797,7972375,1781850651537422
1781850659520115,7982414,1781850651537701
1781850659529596,7992438,1781850651537158
1781850659540072,8002326,1781850651537746
1781850659550392,8012575,1781850651537817
1781850659559614,8022579,1781850651537035
1781850659573728,8035704,1781850651538024
1781850659579192,8042757,1781850651536435
1781850659588446,8052536,1781850651535910
1781850659600340,8062394,1781850651537946
1781850659610053,8072455,1781850651537598
1781850659619797,8082407,1781850651537390
1781850659630824,8092352,1781850651538472
1781850659638367,8102350,1781850651536017
1781850659647718,8112421,1781850651535297
1781850659652459,8112610,1781850651539849
1781850659658281,8123733,1781850651534548
1781850659666953,8132390,1781850651534563
1781850659677702,8142818,1781850651534884
1781850659687232,8152432,1781850651534800
1781850659698879,8162500,1781850651536379
1781850659710499,8172438,1781850651538061
1781850659719899,8182625,1781850651537274
1781850659730134,8192467,1781850651537667
1781850659734146,8192956,1781850651541190
1781850659737935,8203215,1781850651534720
1781850659747475,8212503,1781850651534972
1781850659759133,8223686,1781850651535447
1781850659767819,8232514,1781850651535305
1781850659772244,8232694,1781850651539550
1781850659778911,8244322,1781850651534589
1781850659787405,8252683,1781850651534722
1781850659797416,8262622,1781850651534794
1781850659807588,8272543,1781850651535045
1781850659821466,8283304,1781850651538162
1781850659831305,8293417,1781850651537888
1781850659840019,8302485,1781850651537534
1781850659850024,8312577,1781850651537447
1781850659857436,8322687,1781850651534749
1781850659867177,8332531,1781850651534646
1781850659878030,8343394,1781850651534636
1781850659887321,8352663,1781850651534658
1781850659897579,8362581,1781850651534998
1781850659907364,8372471,1781850651534893
1781850659917318,8382510,1781850651534808
1781850659927491,8392393,1781850651535098
1781850659937438,8402480,1781850651534958
1781850659947530,8412526,1781850651535004
1781850659957008,8422465,1781850651534543
1781850659967353,8432550,1781850651534803
1781850659980387,8445708,1781850651534679
1781850659987552,8452762,1781850651534790
1781850659997467,8462540,1781850651534927
1781850660007881,8472432,1781850651535449
1781850660017792,8482671,1781850651535121
1781850660027543,8492711,1781850651534832
1781850660037241,8502403,1781850651534838
1781850660047343,8512506,1781850651534837
1781850660057257,8522603,1781850651534654
1781850660067378,8532464,1781850651534914
1781850660078175,8542900,1781850651535275
1781850660082875,8543371,1781850651539504
1781850660089488,8554729,1781850651534759
1781850660097126,8562594,1781850651534532
1781850660107336,8572510,1781850651534826
1781850660117474,8582485,1781850651534989
1781850660127544,8592366,1781850651535178
1781850660137089,8602501,1781850651534588
1781850660146995,8612405,1781850651534590
1781850660157306,8622562,1781850651534744
1781850660166884,8632479,1781850651534405
1781850660176960,8642455,1781850651534505
1781850660189381,8654479,1781850651534902
1781850660197547,8662716,1781850651534831
1781850660207160,8672426,1781850651534734
1781850660217225,8682611,1781850651534614
1781850660227201,8692555,1781850651534646
1781850660237683,8702484,1781850651535199
1781850660249149,8712523,1781850651536626
1781850660257343,8722454,1781850651534889
1781850660267063,8732531,1781850651534532
1781850660289857,8755155,1781850651534702
1781850660296544,8761787,1781850651534757
1781850660302404,8767648,1781850651534756
1781850660308473,8773551,1781850651534922
1781850660317049,8782478,1781850651534571
1781850660327332,8792418,1781850651534914
1781850660339538,8802533,1781850651537005
1781850660347178,8812558,1781850651534620
1781850660357401,8822506,1781850651534895
1781850660367311,8832361,1781850651534950
1781850660376868,8842413,1781850651534455
1781850660390605,8855495,1781850651535110
1781850660397828,8862878,1781850651534950
1781850660407117,8872465,1781850651534652
1781850660417125,8882461,1781850651534664
1781850660427255,8892521,1781850651534734
1781850660450893,8913443,1781850651537450
1781850660469607,8932237,1781850651537370
1781850660472965,8938259,1781850651534706
1781850660479814,8944806,1781850651535008
1781850660486631,8951769,1781850651534862
1781850660492743,8958042,1781850651534701
1781850660499716,8964413,1781850651535303
1781850660504368,8964951,1781850651539417
1781850660510479,8975678,1781850651534801
1781850660517368,8982366,1781850651535002
1781850660527749,8992449,1781850651535300
1781850660540007,9002435,1781850651537572
1781850660549628,9012424,1781850651537204
1781850660559871,9022494,1781850651537377
1781850660569942,9032538,1781850651537404
1781850660579832,9042500,1781850651537332
1781850660589825,9052434,1781850651537391
1781850660597650,9062823,1781850651534827
1781850660607552,9072793,1781850651534759
1781850660617409,9082679,1781850651534730
1781850660630062,9092531,1781850651537531
1781850660639988,9102475,1781850651537513
1781850660649606,9112401,1781850651537205
1781850660660010,9122488,1781850651537522
1781850660670767,9133213,1781850651537554
1781850660679925,9142454,1781850651537471
1781850660687740,9152502,1781850651535238
1781850660699904,9162645,1781850651537259
1781850660709967,9172774,1781850651537193
1781850660719915,9182619,1781850651537296
1781850660730089,9192473,1781850651537616
1781850660740081,9202490,1781850651537591
1781850660749893,9212404,1781850651537489
1781850660760274,9222420,1781850651537854
1781850660764988,9222900,1781850651542088
1781850660768528,9234032,1781850651534496
1781850660776904,9242500,1781850651534404
1781850660787121,9252516,1781850651534605
1781850660800232,9265017,1781850651535215
1781850660808433,9273309,1781850651535124
1781850660817404,9282636,1781850651534768
1781850660827632,9292583,1781850651535049
1781850660837437,9302712,1781850651534725
1781850660874404,9339187,1781850651535217
1781850660880205,9345359,1781850651534846
1781850660885937,9351253,1781850651534684
1781850660892168,9357098,1781850651535070
1781850660901819,9366859,1781850651534960
1781850660908289,9373475,1781850651534814
1781850660916856,9379418,1781850651537438
1781850660920286,9379592,1781850651540694
1781850660926124,9391406,1781850651534718
1781850660932038,9397361,1781850651534677
1781850660940235,9404964,1781850651535271
1781850660944886,9405154,1781850651539732
1781850660951766,9416460,1781850651535306
1781850660956507,9416999,1781850651539508
1781850660963254,9428611,1781850651534643
1781850660970135,9434633,1781850651535502
1781850660975367,9435136,1781850651540231
1781850660979129,9435335,1781850651543794
1781850660986266,9451587,1781850651534679
1781850660992931,9458049,1781850651534882
1781850660999353,9464505,1781850651534848
1781850661007398,9472730,1781850651534668
1781850661017826,9482512,1781850651535314
1781850661027443,9492615,1781850651534828
1781850661037304,9502573,1781850651534731
1781850661049265,9512434,1781850651536831
1781850661060645,9522525,1781850651538120
1781850661067473,9532455,1781850651535018
1781850661077522,9542553,1781850651534969
1781850661087189,9552522,1781850651534667
1781850661100289,9562460,1781850651537829
1781850661110953,9573313,1781850651537640
1781850661120153,9582736,1781850651537417
1781850661129922,9592396,1781850651537526
1781850661139788,9602476,1781850651537312
1781850661149949,9612521,1781850651537428
1781850661161090,9623803,1781850651537287
1781850661169583,9632534,1781850651537049
1781850661177592,9642460,1781850651535132
1781850661190048,9652413,1781850651537635
1781850661200149,9662350,1781850651537799
1781850661211935,9674510,1781850651537425
1781850661219933,9682730,1781850651537203
1781850661230095,9692567,1781850651537528
1781850661239678,9702531,1781850651537147
1781850661244749,9703068,1781850651541681
1781850661248182,9713195,1781850651534987
1781850661257268,9722583,1781850651534685
1781850661267540,9732385,1781850651535155
1781850661279777,9742507,1781850651537270
1781850661287950,9752827,1781850651535123
1781850661297550,9762620,1781850651534930
1781850661307514,9772473,1781850651535041
1781850661319567,9782690,1781850651536877
1781850661329927,9792537,1781850651537390
1781850661339994,9802400,1781850651537594
1781850661349624,9812499,1781850651537125
1781850661360240,9822467,1781850651537773
1781850661370185,9832596,1781850651537589
1781850661379710,9842552,1781850651537158
1781850661390223,9852534,1781850651537689
1781850661397489,9862481,1781850651535008
1781850661407380,9872535,1781850651534845
1781850661417370,9882769,1781850651534601
1781850661427591,9892498,1781850651535093
1781850661437616,9902390,1781850651535226
1781850661441784,9902915,1781850651538869
1781850661448031,9913068,1781850651534963
1781850661457065,9922484,1781850651534581
1781850661467763,9932447,1781850651535316
1781850661477124,9942528,1781850651534596
1781850661486972,9952408,1781850651534564
1781850661497101,9962399,1781850651534702
1781850661507089,9972379,1781850651534710
1781850661520716,9983064,1781850651537652
1781850661530196,9992779,1781850651537417
1781850661539744,10002537,1781850651537207
1781850661550262,10012400,1781850651537862
1781850661559811,10022607,1781850651537204
1781850661569816,10032469,1781850651537347
1781850661579706,10042460,1781850651537246
1781850661587181,10052533,1781850651534648
1781850661600160,10062426,1781850651537734
1781850661609576,10072355,1781850651537221
1781850661621661,10083994,1781850651537667
1781850661630245,10092825,1781850651537420
1781850661639920,10102382,1781850651537538
1781850661649929,10112458,1781850651537471
1781850661659749,10122477,1781850651537272
1781850661669731,10132376,1781850651537355
1781850661681535,10142392,1781850651539143
1781850661689401,10152479,1781850651536922
1781850661697508,10162416,1781850651535092
1781850661707337,10172435,1781850651534902
1781850661720050,10182431,1781850651537619
1781850661729315,10192806,1781850651536509
1781850661740304,10202599,1781850651537705
1781850661747155,10212354,1781850651534801
1781850661759850,10222487,1781850651537363
1781850661769630,10232479,1781850651537151
1781850661779744,10242532,1781850651537212
1781850661790128,10252550,1781850651537578
1781850661801459,10262539,1781850651538920
1781850661809728,10272549,1781850651537179
1781850661819245,10282430,1781850651536815
1781850661828627,10292722,1781850651535905
1781850661838260,10302501,1781850651535759
1781850661849872,10312545,1781850651537327
1781850661859919,10322465,1781850651537454
1781850661872038,10332525,1781850651539513
1781850661879448,10342525,1781850651536923
1781850661890390,10352543,1781850651537847
1781850661899307,10362589,1781850651536718
1781850661907353,10372526,1781850651534827
1781850661917205,10382583,1781850651534622
