host_time,esp_timestamp,delta_us
1781548512814559,35881085,1781548476933474
1781548512935710,36000811,1781548476934899
1781548513148377,36214551,1781548476933826
1781548513179029,36215232,1781548476963797
1781548513391116,36454694,1781548476936422
1781548513419950,36455574,1781548476964376
1781548513494832,36560933,1781548476933899
1781548513524716,36561869,1781548476962847
1781548514069562,37134613,1781548476934949
1781548514768869,37833655,1781548476935214
1781548514829382,37894669,1781548476934713
1781548515095595,38160997,1781548476934598
1781548515161386,38228546,1781548476932840
1781548515295575,38360932,1781548476934643
1781548515326130,38362824,1781548476963306
1781548515356634,38375523,1781548476981111
1781548515912330,38974629,1781548476937701
1781548515940852,38988849,1781548476952003
1781548516428290,39494635,1781548476933655
1781548517388440,40454801,1781548476933639
1781548517757895,40822336,1781548476935559
1781548517989079,41054742,1781548476934337
1781548518269857,41335116,1781548476934741
1781548518469756,41534942,1781548476934814
1781548519683177,42748388,1781548476934789
1781548519723236,42789392,1781548476933844
1781548520190126,43255034,1781548476935092
1781548520417801,43483231,1781548476934570
1781548520805883,43868419,1781548476937464
1781548520833486,43870305,1781548476963181
1781548520950065,44015576,1781548476934489
1781548521138553,44201331,1781548476937222
1781548521166275,44214687,1781548476951588
1781548521197550,44215607,1781548476981943
1781548522374836,45441182,1781548476933654
1781548522629432,45694753,1781548476934679
1781548522744036,45809960,1781548476934076
1781548522829081,45895517,1781548476933564
1781548523043875,46108635,1781548476935240
1781548523429392,46495030,1781548476934362
1781548523508620,46574769,1781548476933851
1781548524475172,47539958,1781548476935214
1781548524522225,47588602,1781548476933623
1781548525028453,48094996,1781548476933457
1781548525162418,48228464,1781548476933954
1781548525192175,48254714,1781548476937461
1781548525617805,48681003,1781548476936802
1781548525645876,48682591,1781548476963285
1781548525789386,48854818,1781548476934568
1781548526134678,49201023,1781548476933655
1781548526203289,49268476,1781548476934813
1781548526415574,49481067,1781548476934507
1781548526482969,49548547,1781548476934422
1781548526668330,49734771,1781548476933559
1781548526699008,49735395,1781548476963613
1781548527416320,50481921,1781548476934399
1781548527523310,50588518,1781548476934792
1781548527719256,50783066,1781548476936190
1781548527747523,50801104,1781548476946419
1781548527983738,51049875,1781548476933863
1781548528016714,51081646,1781548476935068
1781548528684898,51748738,1781548476936160
1781548528713710,51749698,1781548476964012
1781548529575585,52641121,1781548476934464
1781548529762497,52828608,1781548476933889
1781548530496891,53561060,1781548476935831
1781548530525165,53561548,1781548476963617
1781548530707810,53774787,1781548476933023
1781548530962454,54028541,1781548476933913
1781548530992055,54029494,1781548476962561
1781548531095334,54161213,1781548476934121
1781548531349575,54414824,1781548476934751
1781548531562978,54628567,1781548476934411
1781548531593756,54629951,1781548476963805
1781548532056114,55121175,1781548476934939
1781548532136324,55201773,1781548476934551
1781548532294625,55361285,1781548476933340
1781548532442883,55508676,1781548476934207
1781548532589925,55654838,1781548476935087
1781548533456441,56522217,1781548476934224
1781548533909611,56975151,1781548476934460
1781548533940139,56976204,1781548476963935
1781548533970182,56997697,1781548476972485
1781548534392311,57456461,1781548476935850
1781548534422857,57481103,1781548476941754
1781548534451242,57482134,1781548476969108
1781548534509094,57574900,1781548476934194
1781548534882595,57948712,1781548476933883
1781548534935325,58001256,1781548476934069
1781548535269203,58334970,1781548476934233
1781548535604092,58668708,1781548476935384
1781548536014739,59081229,1781548476933510
