host_time,esp_timestamp,delta_us
1781548312901690,25602549,1781548287299141
1781548313230198,25988707,1781548287241491
1781548313756588,26513896,1781548287242692
1781548313989010,26748652,1781548287240358
1781548314347036,27106559,1781548287240477
1781548314902862,27661366,1781548287241496
1781548315095135,27854902,1781548287240233
1781548315125597,27868652,1781548287256945
1781548315574860,28334924,1781548287239936
1781548316215938,28974956,1781548287240982
1781548316388629,29148715,1781548287239914
1781548316418667,29149042,1781548287269625
1781548317098043,29855015,1781548287243028
1781548317483091,30241274,1781548287241817
1781548318442504,31201199,1781548287241305
1781548318640652,31401224,1781548287239428
1781548318721913,31481224,1781548287240689
1781548318752104,31482333,1781548287269771
1781548319068874,31828770,1781548287240104
1781548319099366,31829251,1781548287270115
1781548319129924,31830201,1781548287299723
1781548319160076,31908974,1781548287251102
1781548319193363,31918380,1781548287274983
1781548319221762,31922339,1781548287299423
1781548319550640,32308790,1781548287241850
1781548319580460,32310701,1781548287269759
1781548319958588,32717644,1781548287240944
1781548320054533,32814967,1781548287239566
1781548320241935,33001243,1781548287240692
1781548320417092,33176122,1781548287240970
1781548320546166,33302829,1781548287243337
1781548320841796,33601413,1781548287240383
1781548321242955,34001399,1781548287241556
1781548321444180,34201328,1781548287242852
1781548321472506,34202078,1781548287270428
1781548321989387,34749291,1781548287240096
1781548322056129,34815024,1781548287241105
1781548323080496,35841274,1781548287239222
1781548323136129,35895007,1781548287241122
1781548323166182,35896859,1781548287269323
1781548323388862,36148797,1781548287240065
1781548323419838,36149315,1781548287270523
1781548323512245,36268928,1781548287243317
1781548323540580,36270154,1781548287270426
1781548323816220,36575100,1781548287241120
1781548324017120,36775206,1781548287241914
1781548324616393,37375053,1781548287241340
1781548324697504,37455045,1781548287242459
1781548324725983,37455754,1781548287270229
1781548325562320,38321306,1781548287241014
1781548325857310,38615078,1781548287242232
1781548326257943,39015161,1781548287242782
1781548326286205,39015843,1781548287270362
1781548326630811,39388893,1781548287241918
1781548327020215,39779820,1781548287240395
1781548327056830,39815549,1781548287241281
1781548327087715,39828212,1781548287259503
1781548327363005,40121863,1781548287241142
1781548327443923,40201343,1781548287242580
1781548327472051,40201977,1781548287270074
1781548327502450,40202582,1781548287299868
1781548327856347,40615096,1781548287241251
1781548327924675,40681692,1781548287242983
1781548327953374,40682416,1781548287270958
1781548328189607,40948627,1781548287240980
1781548328656958,41415183,1781548287241775
1781548329255750,42015316,1781548287240434
1781548329737988,42495106,1781548287242882
1781548329768684,42496089,1781548287272595
1781548329797846,42548888,1781548287248958
1781548330031500,42790186,1781548287241314
1781548330263641,43020108,1781548287243533
1781548330482584,43241557,1781548287241027
1781548330637916,43394062,1781548287243854
1781548330696858,43455463,1781548287241395
1781548330909385,43669013,1781548287240372
1781548331083073,43841439,1781548287241634
1781548331136233,43895683,1781548287240550
1781548331216116,43975271,1781548287240845
1781548331883359,44642105,1781548287241254
1781548332136645,44895270,1781548287241375
1781548333230175,45988944,1781548287241231
1781548333818930,46576020,1781548287242910
1781548333847110,46576988,1781548287270122
1781548334122857,46882319,1781548287240538
1781548335122786,47881446,1781548287241340
1781548335212570,47969988,1781548287242582
1781548335389172,48148947,1781548287240225
1781548335419922,48149929,1781548287269993
1781548335450172,48187919,1781548287262253
1781548336424886,49185203,1781548287239683
1781548337220675,49979821,1781548287240854
1781548337635776,50394553,1781548287241223
1781548337665192,50415850,1781548287249342
1781548337856880,50615395,1781548287241485
1781548337952728,50709011,1781548287243717
1781548337981775,50710755,1781548287271020
1781548338099638,50857879,1781548287241759
1781548338455439,51215282,1781548287240157
1781548338549424,51309077,1781548287240347
1781548339936907,52696152,1781548287240755
1781548340135814,52895252,1781548287240562
1781548340681895,53441802,1781548287240093
1781548340713858,53443013,1781548287270845
1781548340911950,53669019,1781548287242931
1781548340942338,53669953,1781548287272385
1781548340972957,53721721,1781548287251236
1781548341003866,53727923,1781548287275943
1781548341616656,54375978,1781548287240678
1781548341707879,54467867,1781548287240012
1781548341739079,54468913,1781548287270166
1781548342122539,54881569,1781548287240970
1781548342242098,55001719,1781548287240379
1781548342323465,55081942,1781548287241523
1781548342589490,55349020,1781548287240470
1781548343295686,56056071,1781548287239615
1781548343325229,56081671,1781548287243558
1781548343464570,56221623,1781548287242947
1781548343976171,56735397,1781548287240774
1781548344006328,56736321,1781548287270007
1781548344270003,57029042,1781548287240961
1781548344521958,57281545,1781548287240413
1781548344671565,57428456,1781548287243109
1781548344700667,57429593,1781548287271074
1781548344778414,57535364,1781548287243050
1781548344806510,57536671,1781548287269839
1781548344871635,57629110,1781548287242525
1781548344899388,57630082,1781548287269306
1781548344930239,57630846,1781548287299393
1781548345123119,57881554,1781548287241565
1781548345883223,58642209,1781548287241014
1781548346282799,59042685,1781548287240114
