host_time,esp_timestamp,delta_us
1781708875251103,30859825,1781708844391278
1781708876341172,31957215,1781708844383957
1781708876382970,31971118,1781708844411852
1781708876428109,31992841,1781708844435268
1781708876505997,32122291,1781708844383706
1781708877640395,33261633,1781708844378762
1781708878257742,33866280,1781708844391462
1781708878309254,33926070,1781708844383184
1781708878491200,34102250,1781708844388950
1781708878532266,34117324,1781708844414942
1781708878746505,34357325,1781708844389180
1781708878791114,34394420,1781708844396694
1781708878827279,34428904,1781708844398375
1781708878867704,34463554,1781708844404150
1781708878999776,34612945,1781708844386831
1781708879081316,34700244,1781708844381072
1781708879146295,34767255,1781708844379040
1781708879247054,34868585,1781708844378469
1781708880554124,36166852,1781708844387272
1781708880820571,36442288,1781708844378283
1781708880861766,36455496,1781708844406270
1781708880906680,36502977,1781708844403703
1781708881090773,36704639,1781708844386134
1781708881141553,36761047,1781708844380506
1781708881285591,36901914,1781708844383677
1781708881415140,37030417,1781708844384723
1781708881656640,37272960,1781708844383680
1781708882089308,37705031,1781708844384277
1781708882619283,38236061,1781708844383222
1781708883001423,38618646,1781708844382777
1781708883121608,38741137,1781708844380471
1781708883160623,38766323,1781708844394300
1781708883196703,38779280,1781708844417423
1781708883235400,38826774,1781708844408626
1781708883274204,38872677,1781708844401527
1781708883318729,38873019,1781708844445710
1781708883363631,38918033,1781708844445598
1781708883408252,38952349,1781708844455903
1781708883502018,39112949,1781708844389069
1781708883543327,39129983,1781708844413344
1781708883596668,39218663,1781708844378005
1781708883634989,39248870,1781708844386119
1781708883741420,39355313,1781708844386107
1781708883783056,39359965,1781708844423091
1781708883819340,39368037,1781708844451303
1781708883855989,39423838,1781708844432151
1781708883966366,39579881,1781708844386485
1781708884006702,39613787,1781708844392915
1781708884131065,39743665,1781708844387400
1781708884237679,39852969,1781708844384710
1781708884368519,39984888,1781708844383631
1781708885516675,41132583,1781708844384092
1781708885563563,41160214,1781708844403349
1781708885605322,41161038,1781708844444284
1781708885650474,41251174,1781708844399300
1781708885708268,41322600,1781708844385668
1781708886033346,41643697,1781708844389649
1781708887330072,42946417,1781708844383655
1781708887368596,42966922,1781708844401674
1781708887407601,43000814,1781708844406787
1781708887444129,43013102,1781708844431027
1781708887482301,43047394,1781708844434907
1781708887647129,43267461,1781708844379668
1781708887758394,43372563,1781708844385831
1781708887797506,43393061,1781708844404445
1781708887839265,43393479,1781708844445786
1781708887883677,43393806,1781708844489871
1781708887925136,43418799,1781708844506337
1781708887961442,43534807,1781708844426635
1781708887999720,43548463,1781708844451257
1781708888142108,43758135,1781708844383973
1781708888463899,44082153,1781708844381746
1781708889150407,44766837,1781708844383570
1781708889186761,44769840,1781708844416921
1781708889222606,44782674,1781708844439932
1781708889266977,44814299,1781708844452678
1781708889308827,44814990,1781708844493837
1781708889347668,44863675,1781708844483993
1781708889384156,44913854,1781708844470302
1781708889425450,44979385,1781708844446065
1781708889464389,45013051,1781708844451338
1781708889503673,45111275,1781708844392398
1781708890898374,46516202,1781708844382172
1781708891030406,46646980,1781708844383426
1781708891176202,46795612,1781708844380590
1781708891217723,46797101,1781708844420622
1781708891334629,46953853,1781708844380776
1781708891634570,47256295,1781708844378275
1781708891947692,47558802,1781708844388890
1781708891987776,47580829,1781708844406947
1781708892076727,47694038,1781708844382689
1781708892204696,47818639,1781708844386057
1781708892243532,47855311,1781708844388221
1781708892288669,47874351,1781708844414318
1781708893286842,48904875,1781708844381967
1781708894772725,50389526,1781708844383199
1781708897728501,53345789,1781708844382712
1781708901232180,56850832,1781708844381348
1781708901491641,57107862,1781708844383779
1781708901923247,57539750,1781708844383497
1781708905411590,61028116,1781708844383474
1781708905484710,61104008,1781708844380702
1781708909442571,65062220,1781708844380351
1781708915519019,71128164,1781708844390855
1781708920104324,75722978,1781708844381346
1781708924939863,80560681,1781708844379182
1781708925567876,81187023,1781708844380853
1781708928739394,84361380,1781708844378014
1781708928919137,84531982,1781708844387155
1781708929232667,84853410,1781708844379257
1781708929457495,85078273,1781708844379222
1781708931600481,87218948,1781708844381533
1781708932631989,88253343,1781708844378646
1781708934168129,89788741,1781708844379388
1781708935863849,91482372,1781708844381477
1781708938675806,94294462,1781708844381344
1781708938939248,94548991,1781708844390257
1781708941616305,97237027,1781708844379278
1781708943629009,99246054,1781708844382955
1781708945843299,101462707,1781708844380592
1781708946148590,101769894,1781708844378696
1781708947482374,103102495,1781708844379879
1781708948297158,103920887,1781708844376271
1781708950243922,105867126,1781708844376796
1781708952700359,108323593,1781708844376766
1781708953095150,108715092,1781708844380058
1781708954034899,109654873,1781708844380026
1781708955774714,111395771,1781708844378943
1781708956797708,112419693,1781708844378015
1781708958029262,113648975,1781708844380287
1781708958329926,113955814,1781708844374112
1781708959918782,115537088,1781708844381694
1781708959960703,115545755,1781708844414948
1781708959995375,115586154,1781708844409221
1781708960410263,116028597,1781708844381666
1781708960508056,116125622,1781708844382434
1781708960575733,116195372,1781708844380361
1781708960862283,116483231,1781708844379052
1781708960899284,116515879,1781708844383405
1781708960953505,116571182,1781708844382323
1781708962229130,117846375,1781708844382755
1781708962687020,118311611,1781708844375409
1781708963351953,118973452,1781708844378501
1781708963966274,119587869,1781708844378405
1781708965040478,120653154,1781708844387324
1781708965079739,120691995,1781708844387744
